Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25193.19126779  .00007242  00000+0  23599-3 0  9992,2 55009  97.3680 252.9242 0005502 251.2029 108.8616 15.32114765139999
MENUT,1 55010U 23001B   25193.16238637  .00008059  00000+0  27743-3 0  9990,2 55010  97.3757 253.3175 0005891 254.4369 105.6222 15.30298868139970
BRO-8,1 55011U 23001C   25193.18282961  .00011937  00000+0  40725-3 0  9996,2 55011  97.3746 252.4957 0006897 262.6877  97.3580 15.30470916139913
CONNECTA T1.2,1 55012U 23001D   25192.87317142  .00007184  00000+0  21034-3 0  9993,2 55012  97.3769 256.0940 0006721 238.2097 121.8493 15.35522167140111
BIRKELAND,1 55015U 23001G   25193.16740163  .00005264  00000+0  16972-3 0  9994,2 55015  97.3804 256.1881 0006459 236.4847 123.5778 15.32587333140141
OBJECT H,1 55016U 23001H   25193.15082140  .00006253  00000+0  20595-3 0  9993,2 55016  97.3666 252.9659 0006517 244.4264 115.6304 15.31819665140009
KSF3-B,1 55019U 23001L   25193.17910999  .00068972  00000+0  11113-2 0  9991,2 55019  97.3721 264.7986 0006991 141.8777 218.2971 15.52686025140749
FLOCK 4Y-24,1 55020U 23001M   25192.76649524  .00090956  00000+0  10663-2 0  9996,2 55020  97.3703 266.7850 0005203 193.6213 166.4905 15.61200586140866
FLOCK 4Y-22,1 55022U 23001P   25193.17684984  .00031810  00000+0  42150-3 0  9994,2 55022  97.3626 266.6479 0005655 180.1526 179.9729 15.58209510140907
FLOCK 4Y-18,1 55023U 23001Q   25193.16166561  .00087982  00000+0  10365-2 0  9993,2 55023  97.3691 267.4865 0005331 201.3736 158.7300 15.61082421140913
FLOCK 4Y-14,1 55024U 23001R   25193.19302157  .00103227  00000+0  11703-2 0  9998,2 55024  97.3625 267.2636 0004610 193.5593 166.5542 15.62033147140936
FLOCK 4Y-30,1 55025U 23001S   25193.16989571  .00492812  94090-4  16545-2 0  9994,2 55025  97.3631 269.7434 0009851 212.9831 147.0828 15.89996494141068
FLOCK 4Y-25,1 55027U 23001U   25193.20626734  .00167126  00000+0  12623-2 0  9993,2 55027  97.3585 267.2903 0007466 189.5255 170.5868 15.71916052140967
FLOCK 4Y-5,1 55028U 23001V   25193.17295839  .00140450  00000+0  13115-2 0  9996,2 55028  97.3651 267.5228 0007312 219.2303 140.8428 15.66826507140949
