Satellite Name,TLE Line 1,TLE Line 2
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25267.48313855  .00021919  00000+0  83207-3 0  9990,2 55047  97.3412 328.3730 0006869 268.1501  91.8951 15.26828990151760
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25268.30553038  .00020355  00000+0  72553-3 0  9997,2 55048  97.2287 323.2089 0005169 345.0147  15.0940 15.28927892151853
ICEYE-X21,1 55049U 23001AS  25268.29848237  .00059171  00000+0  11290-2 0  9992,2 55049  97.3635 336.1629 0013731 301.0173  58.9729 15.47851968152022
ION SCV-008,1 55051U 23001AU  25268.21717094  .00011843  00000+0  49086-3 0  9992,2 55051  97.5809 355.8750 0015685 220.7756 139.2308 15.23942413150919
EOSSAT-1,1 55053U 23001AW  25268.15363095  .00012402  00000+0  44354-3 0  9990,2 55053  97.3638 326.2249 0009583 352.5608   7.5488 15.28900726151355
SKYKRAFT-1A,1 55054U 23001AX  25267.71131206  .00008315  00000+0  32910-3 0  9992,2 55054  97.3628 324.1900 0010220   0.0427   0.0810 15.25649762151196
VIGORIDE-5,1 55056U 23001AZ  25268.14410478  .00038311  00000+0  95263-3 0  9992,2 55056  97.3605 329.5804 0003050 345.6523  14.4636 15.40191852151591
SKYKRAFT-1B,1 55058U 23001BB  25268.13685402  .00131199  00000+0  12135-2 0  9998,2 55058  97.3536 341.0851 0004234 269.4921  90.5855 15.67112727152364
ION SCV-007,1 55060U 23001BD  25268.17796862  .00001125  00000+0  16599-3 0  9992,2 55060  97.9391 330.9604 0013710 110.0565 250.2122 14.77160165147128
SKYKRAFT-1C,1 55061U 23001BE  25268.19879204  .00006269  00000+0  27201-3 0  9993,2 55061  97.3609 322.4730 0011093   9.4551 350.6892 15.22637209151122
ICEYE-X27,1 55062U 23001BF  25268.19572840  .00180196  00000+0  14649-2 0  9993,2 55062  97.3554 339.1142 0000721 243.1597 116.9592 15.70139656152214
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25268.26644692  .00082259  00000+0  11003-2 0  9990,2 55064  97.2182 330.6624 0004169 240.9760 119.1079 15.57746273152781
FLOCK 4Y-12,1 55065U 23001BJ  25267.99260889  .13745011  24972-5  13122-2 0  9992,2 55065  97.3339 346.8733 0014325 272.1884  87.7774 16.38229931152707
YAM-5,1 55076U 23001BV  25268.15883720  .00017058  00000+0  56128-3 0  9991,2 55076  97.3602 327.3183 0009537 348.9526  11.1504 15.31536983151441
OBJECT CA,1 55081U 23001CA  25268.28439757  .00104372  00000+0  10200-2 0  9994,2 55081  97.3547 341.6822 0004123 272.5588  87.5200 15.65823281152392
GAMA-ALPHA,1 55084U 23001CD  25268.14945745  .00091185  00000+0  10820-2 0  9996,2 55084  97.3597 340.0151 0004680 274.6013  85.4710 15.60886207152296
KSF3-D,1 55085U 23001CE  25268.15849025  .00527637  00000+0  18984-2 0  9997,2 55085  97.3506 344.5037 0006358 251.5430 108.5151 15.87430637152590
KSF3-A,1 55086U 23001CF  25268.30364050  .00087023  00000+0  10899-2 0  9992,2 55086  97.3622 342.3718 0002441 209.3015 150.8105 15.59489272152431
HUYGENS,1 55093U 23001CN  25268.28740339  .00013057  00000+0  39884-3 0  9997,2 55093  97.3630 330.6793 0009439 321.2704  38.7861 15.33978625151679
KUWAITSAT-1,1 55103U 23001CY  25268.12455592  .00026930  00000+0  74050-3 0  9994,2 55103  97.3628 331.6033 0009460 322.6222  37.4363 15.37128155151706
SHARJAHSAT-1,1 55104U 23001CZ  25268.30216339  .00025482  00000+0  69558-3 0  9997,2 55104  97.3587 329.9395 0006670 354.3057   5.8110 15.37388160151635
AAC-AIS-SAT1,1 55107U 23001DC  25268.20975376  .00010674  00000+0  11523-2 0  9997,2 55107  97.9482 338.8561 0011206  76.6834 283.5631 14.88497876138818
ASTROCAST-0402,1 55109U 23001DE  25267.77715508  .00013047  00000+0  56144-3 0  9995,2 55109  97.5709 352.9866 0006868  97.1512 263.0506 15.22734235104068
ASTROCAST-0401,1 55110U 23001DF  25267.79324102  .00013636  00000+0  58529-3 0  9998,2 55110  97.5702 353.0064 0009962  65.0357 295.1913 15.22787717150741
ASTROCAST-0403,1 55111U 23001DG  25267.48407356  .00015921  00000+0  68100-3 0  9993,2 55111  97.5760 353.0115 0006106 180.7043 179.4186 15.22897398104019
ASTROCAST-0404,1 55112U 23001DH  25268.15594045  .00010519  00000+0  45322-3 0  9990,2 55112  97.5789 354.0850 0007230 199.0973 160.9993 15.22748923104124
