Satellite Name,TLE Line 1,TLE Line 2
GAMA-ALPHA,1 55084U 23001CD  25190.16305975  .00029148  00000+0  46641-3 0  9998,2 55084  97.3716 259.5569 0007032 202.8723 157.2218 15.53070276140168
KSF3-D,1 55085U 23001CE  25190.50757596  .00060902  00000+0  70558-3 0  9994,2 55085  97.3674 262.7070 0005685 199.1115 160.9930 15.61616462140401
KSF3-A,1 55086U 23001CF  25190.51682903  .00016114  00000+0  27186-3 0  9990,2 55086  97.3732 262.2289 0005843 184.5058 175.6143 15.51718715140349
HUYGENS,1 55093U 23001CN  25190.49051641  .00004347  00000+0  14059-3 0  9994,2 55093  97.3734 253.1428 0010146 226.4095 133.6305 15.32559030139751
KUWAITSAT-1,1 55103U 23001CY  25189.74699639  .00007251  00000+0  21587-3 0  9998,2 55103  97.3740 253.1648 0009995 231.7441 128.2904 15.34966473139679
SHARJAHSAT-1,1 55104U 23001CZ  25190.46083218  .00007151  00000+0  21124-3 0  9996,2 55104  97.3698 252.0465 0006087 257.2363 102.8201 15.35247065139681
AAC-AIS-SAT1,1 55107U 23001DC  25190.47595925  .00002962  00000+0  33122-3 0  9999,2 55107  97.9569 260.8960 0009191 334.4898  25.5863 14.87682923127251
ASTROCAST-0402,1 55109U 23001DE  25190.20347030  .00004395  00000+0  19776-3 0  9995,2 55109  97.5756 274.8754 0005867  24.8772 335.2745 15.21623787 92264
ASTROCAST-0401,1 55110U 23001DF  25190.48272318  .00003850  00000+0  17382-3 0  9999,2 55110  97.5756 275.1646 0008312 338.9382  21.1510 15.21574905138982
ASTROCAST-0403,1 55111U 23001DG  25189.71522398  .00004808  00000+0  21571-3 0  9999,2 55111  97.5808 274.6470 0008025 103.0221 257.1911 15.21662687 92186
ASTROCAST-0404,1 55112U 23001DH  25189.72878224  .00004077  00000+0  18342-3 0  9993,2 55112  97.5838 275.0287 0009243 117.9192 242.2980 15.21653990 92194
