Satellite Name,TLE Line 1,TLE Line 2
GAMA-ALPHA,1 55084U 23001CD  25319.64059330  .00156607  00000+0  11285-2 0  9991,2 55084  97.3526  33.8492 0003615 113.0944 247.0701 15.73087668160359
KSF3-A,1 55086U 23001CF  25319.82967843  .00398135  00000+0  17227-2 0  9996,2 55086  97.3511  36.4803 0003138 290.1085  69.9846 15.83890490160518
HUYGENS,1 55093U 23001CN  25319.86190187  .00012609  00000+0  36754-3 0  9993,2 55093  97.3564  22.1242 0012054 126.7700 233.4652 15.35437959159580
KUWAITSAT-1,1 55103U 23001CY  25319.63941013  .00021473  00000+0  54265-3 0  9998,2 55103  97.3571  23.2798 0011324 127.1169 233.1114 15.39754611159627
SHARJAHSAT-1,1 55104U 23001CZ  25319.80723110  .00025970  00000+0  64941-3 0  9992,2 55104  97.3516  21.5977 0007746 148.2857 211.8857 15.40074274159559
AAC-AIS-SAT1,1 55107U 23001DC  25319.82026181  .00009175  00000+0  96885-3 0  9992,2 55107  97.9436  30.6383 0008625 260.8594  99.1647 14.89459541146496
ASTROCAST-0402,1 55109U 23001DE  25319.47076899  .00011961  00000+0  49495-3 0  9997,2 55109  97.5689  45.1121 0003821 270.8007  89.2792 15.24097297111936
ASTROCAST-0401,1 55110U 23001DF  25319.68293786  .00009963  00000+0  41342-3 0  9990,2 55110  97.5675  45.3246 0007684 231.8239 128.2306 15.24035801158645
ASTROCAST-0403,1 55111U 23001DG  25319.69111147  .00015865  00000+0  64259-3 0  9992,2 55111  97.5732  45.7167 0005881  22.1999 337.9492 15.24742508111965
ASTROCAST-0404,1 55112U 23001DH  25319.19429137  .00009592  00000+0  39885-3 0  9996,2 55112  97.5769  45.6006 0007947  40.1246 320.0576 15.23974268111894
