Satellite Name,TLE Line 1,TLE Line 2
FLOCK 4Y-21,1 55077U 23001BW  25187.17239621  .00034803  00000+0  42672-3 0  9995,2 55077  97.3682 261.4251 0006544 204.1402 155.9550 15.60244877140003
FLOCK 4Y-13,1 55079U 23001BY  25186.74094197  .00227794  00000+0  15246-2 0  9995,2 55079  97.3598 261.6390 0009438 211.5502 148.5198 15.74571065139994
OBJECT CA,1 55081U 23001CA  25187.17015218  .00043906  00000+0  61985-3 0  9996,2 55081  97.3673 257.5240 0006980 217.9626 142.1138 15.56428853139748
FLOCK 4Y-34,1 55082U 23001CB  25187.18658229  .00326507  00000+0  17561-2 0  9994,2 55082  97.3602 262.2691 0009513 210.3857 149.6860 15.79285924140080
GAMA-ALPHA,1 55084U 23001CD  25187.13462036  .00031446  00000+0  50650-3 0  9992,2 55084  97.3724 256.4469 0006717 214.1913 145.8909 15.52874942139695
KSF3-D,1 55085U 23001CE  25187.17498843  .00081300  00000+0  95669-3 0  9995,2 55085  97.3674 259.2421 0005457 207.1026 152.9947 15.61135438139888
KSF3-A,1 55086U 23001CF  25187.16336725  .00022483  00000+0  38018-3 0  9997,2 55086  97.3731 258.7906 0005378 196.8340 163.2735 15.51587282139821
HUYGENS,1 55093U 23001CN  25187.16055852  .00005904  00000+0  19026-3 0  9991,2 55093  97.3736 249.8250 0009886 239.7063 120.3201 15.32523554139243
KUWAITSAT-1,1 55103U 23001CY  25186.74819696  .00008769  00000+0  26096-3 0  9997,2 55103  97.3738 250.1661 0009729 244.2448 115.7792 15.34914877139216
SHARJAHSAT-1,1 55104U 23001CZ  25187.13668012  .00008467  00000+0  25011-3 0  9997,2 55104  97.3699 248.7228 0005973 272.5298  87.5262 15.35189059139179
AAC-AIS-SAT1,1 55107U 23001DC  25187.18021013  .00003437  00000+0  38352-3 0  9993,2 55107  97.9568 257.5909 0009466 346.1755  13.9200 14.87661298126766
ASTROCAST-0402,1 55109U 23001DE  25186.78385521  .00006101  00000+0  27348-3 0  9991,2 55109  97.5752 271.4340 0006237  35.6620 324.5031 15.21586574 91741
ASTROCAST-0401,1 55110U 23001DF  25186.73417981  .00004960  00000+0  22320-3 0  9990,2 55110  97.5754 271.3924 0008665 353.4182   6.6938 15.21537372138415
ASTROCAST-0403,1 55111U 23001DG  25186.95329996  .00004472  00000+0  20105-3 0  9990,2 55111  97.5802 271.8652 0007967 110.3925 249.8167 15.21631835 91762
ASTROCAST-0404,1 55112U 23001DH  25186.76956256  .00005151  00000+0  23103-3 0  9991,2 55112  97.5830 272.0474 0009119 126.6657 233.5418 15.21626800 91745
