Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25188.42342957  .00008799  00000+0  28670-3 0  9993,2 55009  97.3688 248.1799 0005372 273.3282  86.7345 15.32050680139260
MENUT,1 55010U 23001B   25188.51968673  .00007030  00000+0  24276-3 0  9999,2 55010  97.3767 248.7056 0005717 276.1214  83.9375 15.30246319139267
BRO-8,1 55011U 23001C   25188.47520708  .00011245  00000+0  38501-3 0  9997,2 55011  97.3756 247.8190 0006798 283.4646  76.5837 15.30370652139196
CONNECTA T1.2,1 55012U 23001D   25187.72488460  .00008498  00000+0  24895-3 0  9990,2 55012  97.3777 250.9384 0006366 261.3317  98.7205 15.35446079139323
BIRKELAND,1 55015U 23001G   25188.20517527  .00006322  00000+0  20365-3 0  9996,2 55015  97.3812 251.2387 0006144 258.5668 101.4884 15.32535415139385
OBJECT H,1 55016U 23001H   25188.51272637  .00007417  00000+0  24426-3 0  9999,2 55016  97.3676 248.3536 0006270 264.8466  95.2060 15.31759302139291
KSF3-B,1 55019U 23001L   25188.47371310  .00038213  00000+0  62875-3 0  9993,2 55019  97.3729 259.9683 0007120 153.9214 206.2399 15.52237806140012
FLOCK 4Y-24,1 55020U 23001M   25188.15045869  .00065906  00000+0  80047-3 0  9997,2 55020  97.3710 261.9873 0005131 202.9412 157.1617 15.60365492140146
FLOCK 4Y-32,1 55021U 23001N   25187.91585588  .08954373  24801-5  13470-2 0  9997,2 55021  97.3428 264.5944 0016319 267.3962  92.5466 16.33924778140318
FLOCK 4Y-22,1 55022U 23001P   25187.78197996  .00029459  00000+0  39499-3 0  9994,2 55022  97.3633 261.0696 0005240 196.8746 163.2337 15.57910242140061
FLOCK 4Y-18,1 55023U 23001Q   25187.77560113  .00081613  00000+0  99882-3 0  9991,2 55023  97.3704 261.8915 0004862 211.7545 148.3420 15.60107878140082
FLOCK 4Y-14,1 55024U 23001R   25187.87428065  .00094709  00000+0  11161-2 0  9995,2 55024  97.3636 261.7358 0004338 202.4652 157.6417 15.61055833140107
FLOCK 4Y-30,1 55025U 23001S   25188.19144361  .00448276  00000+0  17532-2 0  9996,2 55025  97.3659 264.3617 0010147 212.3493 147.7157 15.85848491140273
FLOCK 4Y-25,1 55027U 23001U   25187.72876418  .00178128  00000+0  14406-2 0  9994,2 55027  97.3590 261.5185 0007327 197.6830 162.4179 15.70242936140100
FLOCK 4Y-5,1 55028U 23001V   25188.18955884  .00203949  00000+0  19797-2 0  9999,2 55028  97.3662 262.3052 0006568 230.3179 129.7502 15.65664374140160
FLOCK 4Y-10,1 55029U 23001W   25187.77023721  .00104483  00000+0  12055-2 0  9993,2 55029  97.3629 261.8063 0005117 200.0262 160.0795 15.61570052140095
FLOCK 4Y-7,1 55032U 23001Z   25188.50479215  .00031246  00000+0  45747-3 0  9993,2 55032  97.3685 260.6836 0005622 201.3335 158.7686 15.55516193140094
LYNK TOWER 4,1 55034U 23001AB  25188.23266469  .00006176  00000+0  23589-3 0  9994,2 55034  97.3722 245.9235 0007750 264.2061  95.8295 15.26966063139071
UMBRA-05,1 55036U 23001AD  25187.73722342  .00047135  00000+0  11356-2 0  9995,2 55036  97.3695 245.3713 0005851 140.9697 219.1973 15.41092388138993
SKYKRAFT-1,1 55041U 23001AJ  25188.50209870  .00013772  00000+0  33974-3 0  9994,2 55041  97.3704 253.2493 0006475 233.7787 126.2861 15.40631881139594
FLOCK 4Y-33,1 55042U 23001AK  25188.18663190  .00048479  00000+0  60244-3 0  9990,2 55042  97.3721 261.8814 0005212 199.7524 160.3532 15.59833402140144
FLOCK 4Y-11,1 55043U 23001AL  25187.76396876  .00029652  00000+0  43383-3 0  9995,2 55043  97.3724 259.7200 0005878 216.5746 143.5108 15.55543365139934
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25188.49002255  .00007588  00000+0  29770-3 0  9991,2 55045  97.3748 251.4063 0007239 217.3803 142.6933 15.25999007139643
LYNK TOWER 3,1 55046U 23001AP  25188.11147186  .00006683  00000+0  25157-3 0  9994,2 55046  97.3727 246.2786 0007981 266.6472  93.3854 15.27413768139087
