Satellite Name,TLE Line 1,TLE Line 2
ION SCV-007,1 55060U 23001BD  25296.62750007  .00000869  00000+0  12977-3 0  9994,2 55060  97.9349 358.9508 0012941  26.0673 334.1187 14.77222220151326
SKYKRAFT-1C,1 55061U 23001BE  25296.65112485  .00004858  00000+0  20947-3 0  9998,2 55061  97.3562 350.3450 0009332 258.3901 101.6289 15.22979312155454
ICEYE-X27,1 55062U 23001BF  25296.62810412  .00336089  00000+0  14180-2 0  9996,2 55062  97.3473   9.2836 0003990 222.3618 137.7344 15.84574629156693
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25296.93198519  .00097052  00000+0  10538-2 0  9996,2 55064  97.2121 359.8053 0005090 151.8785 208.2750 15.63166697157250
YAM-5,1 55076U 23001BV  25296.44055652  .00014885  00000+0  47663-3 0  9998,2 55076  97.3558 355.4114 0008857 233.2449 126.7980 15.32448254155776
OBJECT CA,1 55081U 23001CA  25296.91543053  .00136189  00000+0  99213-3 0  9993,2 55081  97.3493  11.7331 0004817 184.5473 175.5748 15.72884147156886
GAMA-ALPHA,1 55084U 23001CD  25296.43354615  .00115618  00000+0  10893-2 0  9997,2 55084  97.3553   9.4788 0005615 181.9855 178.1384 15.66694491156719
KSF3-A,1 55086U 23001CF  25296.90261043  .00207379  00000+0  16893-2 0  9995,2 55086  97.3571  12.1858 0000721 210.7085 149.4135 15.70008138156907
HUYGENS,1 55093U 23001CN  25296.91668176  .00013739  00000+0  40901-3 0  9995,2 55093  97.3587 359.2306 0010243 204.9223 155.1527 15.34773213156063
KUWAITSAT-1,1 55103U 23001CY  25296.62400073  .00022133  00000+0  58159-3 0  9997,2 55103  97.3588   0.1751 0009930 206.3979 153.6762 15.38567108156081
SHARJAHSAT-1,1 55104U 23001CZ  25296.92651898  .00023476  00000+0  61149-3 0  9998,2 55104  97.3541 358.6326 0006114 230.8703 129.2000 15.38857636156035
AAC-AIS-SAT1,1 55107U 23001DC  25296.90835245  .00007113  00000+0  76042-3 0  9997,2 55107  97.9454   7.6467 0009336 344.5875  15.5056 14.89036587143084
ASTROCAST-0402,1 55109U 23001DE  25296.22388512  .00013078  00000+0  55089-3 0  9999,2 55109  97.5698  21.6601 0005138  13.3413 346.7959 15.23469568108397
ASTROCAST-0401,1 55110U 23001DF  25296.23886558  .00010205  00000+0  43013-3 0  9998,2 55110  97.5689  21.6779 0007912 327.7103  32.3648 15.23499451155079
ASTROCAST-0403,1 55111U 23001DG  25296.18905905  .00020749  00000+0  86202-3 0  9992,2 55111  97.5747  21.9751 0007033  95.0350 265.1690 15.23821178108381
ASTROCAST-0404,1 55112U 23001DH  25296.20915785  .00009489  00000+0  40044-3 0  9995,2 55112  97.5779  22.3904 0008696 109.2046 251.0133 15.23473249108397
