Satellite Name,TLE Line 1,TLE Line 2
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25241.98015750  .00015801  00000+0  59656-3 0  9992,2 55045  97.3683 304.2007 0008692  49.3905 310.8089 15.27064866147802
LYNK TOWER 3,1 55046U 23001AP  25241.68572851  .00012328  00000+0  44858-3 0  9999,2 55046  97.3661 299.2501 0011031  82.7101 277.5393 15.28318175147264
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25241.93293679  .00015727  00000+0  58561-3 0  9998,2 55047  97.3434 303.2239 0008061  13.0995 347.0452 15.27527764147864
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25241.98924294  .00015271  00000+0  55763-3 0  9993,2 55048  97.2333 297.6495 0007656  72.7516 287.4562 15.28179333147834
ICEYE-X21,1 55049U 23001AS  25241.96785015  .00047923  00000+0  99065-3 0  9990,2 55049  97.3678 309.3907 0015294  43.8594 316.3867 15.45546768147951
ION SCV-008,1 55051U 23001AU  25241.81762661  .00007684  00000+0  32386-3 0  9992,2 55051  97.5814 329.1995 0015529 320.6644  39.3464 15.23510605146892
EOSSAT-1,1 55053U 23001AW  25241.70830847  .00009242  00000+0  33596-3 0  9990,2 55053  97.3681 300.0589 0012056  79.6396 280.6202 15.28417696147318
SKYKRAFT-1A,1 55054U 23001AX  25241.73593565  .00005908  00000+0  23677-3 0  9991,2 55054  97.3674 298.6151 0012254  84.4767 275.7869 15.25337006147232
VIGORIDE-5,1 55056U 23001AZ  25241.75407658  .00029045  00000+0  76042-3 0  9994,2 55056  97.3652 303.0486 0006998  69.6967 290.5030 15.38650587147531
SKYKRAFT-1B,1 55058U 23001BB  25241.78726849  .00084308  00000+0  94864-3 0  9990,2 55058  97.3572 313.6046 0004009  40.8548 319.3010 15.62297180148240
ION SCV-007,1 55060U 23001BD  25241.75952172  .00000663  00000+0  10101-3 0  9994,2 55060  97.9432 304.9550 0012157 190.9211 169.1737 14.77117479143221
SKYKRAFT-1C,1 55061U 23001BE  25241.90972818  .00004884  00000+0  21398-3 0  9990,2 55061  97.3655 296.7132 0012867  93.1680 267.1029 15.22397330147122
ICEYE-X27,1 55062U 23001BF  25241.68950849  .00107182  00000+0  11438-2 0  9994,2 55062  97.3599 311.3772 0003597 122.7139 237.4467 15.63584992148069
FLOCK 4Y-20,1 55063U 23001BG  25241.76064285  .00637490  00000+0  25110-2 0  9996,2 55063  97.3591 318.5900 0007750 249.6338 110.4100 15.85281116148531
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25241.96722181  .00056655  00000+0  85027-3 0  9997,2 55064  97.2235 304.0683 0004067  11.1967 348.9377 15.54720626148693
FLOCK 4Y-12,1 55065U 23001BJ  25241.76883017  .00345971  00000+0  21484-2 0  9990,2 55065  97.3574 318.4486 0003062 268.6485  91.4430 15.76025762148535
FLOCK 4Y-15,1 55068U 23001BM  25241.72949900  .00479125  00000+0  24075-2 0  9991,2 55068  97.3488 318.0372 0003470 274.6403  85.4468 15.80444026148562
FLOCK 4Y-2,1 55074U 23001BT  25241.78088733  .00340550  00000+0  20826-2 0  9991,2 55074  97.3552 318.3331 0003261 275.5161  84.5732 15.76391806148542
YAM-5,1 55076U 23001BV  25241.69231884  .00012023  00000+0  40420-3 0  9994,2 55076  97.3648 301.0413 0011957  78.0879 282.1702 15.30898894147397
FLOCK 4Y-21,1 55077U 23001BW  25241.75864988  .00399059  00000+0  22047-2 0  9990,2 55077  97.3565 318.6541 0004347 271.6483  88.4286 15.78537118148553
OBJECT CA,1 55081U 23001CA  25241.92223909  .00074175  00000+0  84574-3 0  9999,2 55081  97.3589 314.2132 0005238  38.1288 322.0340 15.61983925148271
GAMA-ALPHA,1 55084U 23001CD  25241.70639280  .00061053  00000+0  83134-3 0  9993,2 55084  97.3637 312.6421 0005941  41.2637 318.9066 15.57337680148179
KSF3-D,1 55085U 23001CE  25241.99096388  .00207807  00000+0  14902-2 0  9996,2 55085  97.3574 316.6148 0000633 297.9335  62.1865 15.73059775148469
KSF3-A,1 55086U 23001CF  25241.96827999  .00062076  00000+0  87201-3 0  9994,2 55086  97.3664 315.1486 0002443  27.9004 332.2381 15.56508432148334
HUYGENS,1 55093U 23001CN  25241.99391774  .00011918  00000+0  37121-3 0  9997,2 55093  97.3673 304.4676 0012168  56.3469 303.8932 15.33351582147646
KUWAITSAT-1,1 55103U 23001CY  25241.68600240  .00018959  00000+0  53910-3 0  9992,2 55103  97.3673 305.1276 0011982  58.2703 301.9707 15.36124379147641
SHARJAHSAT-1,1 55104U 23001CZ  25241.99859378  .00018635  00000+0  52525-3 0  9997,2 55104  97.3634 303.6036 0008935  82.3099 277.9160 15.36435133147598
AAC-AIS-SAT1,1 55107U 23001DC  25241.98965170  .00006903  00000+0  75454-3 0  9998,2 55107  97.9514 312.5591 0010970 153.4956 206.6823 14.88135789134910
ASTROCAST-0402,1 55109U 23001DE  25241.68484020  .00009364  00000+0  40995-3 0  9993,2 55109  97.5720 326.7054 0005816 171.1614 188.9725 15.22243115100096
ASTROCAST-0401,1 55110U 23001DF  25241.76742924  .00010284  00000+0  44922-3 0  9991,2 55110  97.5712 326.7926 0009990 144.9314 215.2582 15.22265226146787
ASTROCAST-0403,1 55111U 23001DG  25241.78724960  .00013374  00000+0  58357-3 0  9994,2 55111  97.5770 327.1080 0004849 284.1970  75.8727 15.22267313100107
ASTROCAST-0404,1 55112U 23001DH  25241.80126919  .00007894  00000+0  34647-3 0  9994,2 55112  97.5800 327.5095 0006152 306.6414  53.4256 15.22212301100111
