Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25330.51547472  .00016018  00000+0  45568-3 0  9999,2 55009  97.3480  29.7352 0007866 119.5188 240.6841 15.36187009161047
MENUT,1 55010U 23001B   25330.50009084  .00036090  00000+0  93415-3 0  9998,2 55010  97.3536  30.2435 0007248 119.9549 240.2417 15.38955121161022
BRO-8,1 55011U 23001C   25330.51242720  .00024937  00000+0  69356-3 0  9990,2 55011  97.3540  29.2686 0008563 129.9216 230.2782 15.36795940160951
CONNECTA T1.2,1 55012U 23001D   25330.14797793  .00016656  00000+0  42313-3 0  9998,2 55012  97.3576  33.7452 0009052 111.5591 248.6620 15.39671897161209
BIRKELAND,1 55015U 23001G   25330.41852361  .00011784  00000+0  34112-3 0  9999,2 55015  97.3621  33.1858 0008946 111.8105 248.4091 15.35706209161181
OBJECT H,1 55016U 23001H   25330.51053691  .00014865  00000+0  43032-3 0  9994,2 55016  97.3466  29.7059 0008824 116.0837 244.1316 15.35649345161053
KSF3-B,1 55019U 23001L   25329.89400170  .00757948  23763-3  23286-2 0  9993,2 55019  97.3435  47.0884 0006269 312.4150  47.6593 15.91822870162098
LYNK TOWER 4,1 55034U 23001AB  25330.39391848  .00009698  00000+0  33936-3 0  9999,2 55034  97.3512  26.3968 0010540 117.6397 242.5915 15.29669317160783
SKYKRAFT-1,1 55041U 23001AJ  25330.50627122  .00033966  00000+0  63213-3 0  9993,2 55041  97.3499  36.9273 0007217  89.4708 270.7370 15.48768108161508
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25330.50050236  .00013732  00000+0  53661-3 0  9998,2 55045  97.3621  31.4286 0009400  86.2433 273.9880 15.25945617161305
LYNK TOWER 3,1 55046U 23001AP  25330.13142286  .00013862  00000+0  46417-3 0  9990,2 55046  97.3515  26.7944 0010238 120.5426 239.6827 15.31010896160781
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25330.47133711  .00013290  00000+0  50106-3 0  9996,2 55047  97.3333  30.2590 0009085  57.1951 303.0162 15.27145437161372
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25330.56280612  .00016927  00000+0  56116-3 0  9997,2 55048  97.2181  23.7481 0007397 105.4547 254.7512 15.31309963161373
ICEYE-X21,1 55049U 23001AS  25330.51890138  .00064640  00000+0  90713-3 0  9999,2 55049  97.3562  39.8676 0011480  74.2664 285.9857 15.56452022161676
ION SCV-008,1 55051U 23001AU  25330.50052024  .00008017  00000+0  32011-3 0  9998,2 55051  97.5781  58.8835 0016111  11.5874 348.5731 15.25310063160406
EOSSAT-1,1 55053U 23001AW  25330.10353416  .00010421  00000+0  35685-3 0  9997,2 55053  97.3539  27.5446 0011534 118.5471 241.6932 15.30343415160828
SKYKRAFT-1A,1 55054U 23001AX  25330.13056627  .00006668  00000+0  25673-3 0  9999,2 55054  97.3532  25.6407 0011564 125.1758 235.0565 15.26630381160716
VIGORIDE-5,1 55056U 23001AZ  25330.15488851  .00036210  00000+0  76477-3 0  9995,2 55056  97.3496  32.1567 0006152 112.5826 247.6074 15.45083222161150
SKYKRAFT-1B,1 55058U 23001BB  25330.18578859  .00515494  11358-3  11846-2 0  9994,2 55058  97.3333  47.0817 0001408 304.0995  56.0148 15.97308848162155
ION SCV-007,1 55060U 23001BD  25330.42684272  .00000703  00000+0  10620-3 0  9991,2 55060  97.9301  32.1889 0011002 271.0218  88.9732 14.77288198156311
SKYKRAFT-1C,1 55061U 23001BE  25330.41829545  .00004756  00000+0  20272-3 0  9991,2 55061  97.3510  23.4159 0012008 135.4683 224.7521 15.23355790160593
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25330.51900589  .00134970  00000+0  10386-2 0  9999,2 55064  97.2037  34.2605 0002924  30.4039 329.7393 15.71595939162511
YAM-5,1 55076U 23001BV  25330.44890127  .00013237  00000+0  41017-3 0  9998,2 55076  97.3505  29.2179 0011332 114.5309 245.7116 15.33498772160986
OBJECT CA,1 55081U 23001CA  25330.13434704  .00257915  00000+0  10595-2 0  9994,2 55081  97.3407  47.0458 0001822  66.8760 293.2702 15.85331621162127
GAMA-ALPHA,1 55084U 23001CD  25330.44283535  .00155447  00000+0  96540-3 0  9997,2 55084  97.3497  45.2790 0002462  66.7508 293.4016 15.76547657162058
KSF3-A,1 55086U 23001CF  25330.47913480  .00587209  13997-3  17237-2 0  9994,2 55086  97.3446  47.9659 0004882 294.4174  65.6591 15.92697697162206
HUYGENS,1 55093U 23001CN  25330.41857940  .00010469  00000+0  30310-3 0  9998,2 55093  97.3538  32.6617 0012110  93.9773 266.2855 15.35697830161208
KUWAITSAT-1,1 55103U 23001CY  25330.16577520  .00023108  00000+0  57455-3 0  9998,2 55103  97.3537  33.8576 0011484  93.6336 266.6223 15.40233946161248
SHARJAHSAT-1,1 55104U 23001CZ  25330.52625683  .00020316  00000+0  50081-3 0  9999,2 55104  97.3487  32.3672 0008190 115.0119 245.1978 15.40555142161202
AAC-AIS-SAT1,1 55107U 23001DC  25330.50124300  .00006837  00000+0  72078-3 0  9992,2 55107  97.9416  41.3602 0009074 222.1065 137.9455 14.89620164148086
ASTROCAST-0402,1 55109U 23001DE  25330.49979014  .00010007  00000+0  41165-3 0  9999,2 55109  97.5674  56.2461 0004418 220.4057 139.6853 15.24346101113615
ASTROCAST-0401,1 55110U 23001DF  25330.51559241  .00009298  00000+0  38356-3 0  9998,2 55110  97.5662  56.2574 0008566 190.4471 169.6590 15.24248224160297
ASTROCAST-0403,1 55111U 23001DG  25330.51819564  .00013451  00000+0  53984-3 0  9996,2 55111  97.5720  56.6654 0005034 343.3846  16.7225 15.25094429113616
ASTROCAST-0404,1 55112U 23001DH  25330.22438875  .00008638  00000+0  35749-3 0  9997,2 55112  97.5754  56.7453 0006956   4.3429 355.7867 15.24173318113574
