Satellite Name,TLE Line 1,TLE Line 2
KSF3-D,1 55085U 23001CE  25237.98140347  .00152646  00000+0  11720-2 0  9990,2 55085  97.3589 312.3839 0000423 101.2107 258.9203 15.71597851147837
KSF3-A,1 55086U 23001CF  25237.98172365  .00034487  00000+0  49495-3 0  9999,2 55086  97.3676 311.0369 0003022  42.7974 317.3515 15.56053395147714
HUYGENS,1 55093U 23001CN  25237.94775543  .00008058  00000+0  25253-3 0  9991,2 55093  97.3680 300.4353 0012456  69.2948 290.9628 15.33268756147027
KUWAITSAT-1,1 55103U 23001CY  25237.90764546  .00013894  00000+0  39761-3 0  9993,2 55103  97.3683 301.3466 0012313  70.7630 289.4945 15.35990442147069
SHARJAHSAT-1,1 55104U 23001CZ  25237.96046910  .00013274  00000+0  37669-3 0  9995,2 55104  97.3641 299.5627 0009118  94.5019 265.7267 15.36297446146973
AAC-AIS-SAT1,1 55107U 23001DC  25237.95521262  .00005330  00000+0  58484-3 0  9997,2 55107  97.9525 308.5133 0010784 165.1441 195.0094 14.88084374134319
ASTROCAST-0402,1 55109U 23001DE  25237.93788550  .00007279  00000+0  32012-3 0  9995,2 55109  97.5731 322.9321 0005479 182.9064 177.2141 15.22174111 99524
ASTROCAST-0401,1 55110U 23001DF  25237.75757049  .00006812  00000+0  29948-3 0  9992,2 55110  97.5726 322.7550 0009751 157.7818 202.3842 15.22183037146175
ASTROCAST-0403,1 55111U 23001DG  25237.77738731  .00005457  00000+0  24086-3 0  9994,2 55111  97.5780 323.0677 0004796 301.3437  58.7329 15.22178484 99493
ASTROCAST-0404,1 55112U 23001DH  25237.79131062  .00005132  00000+0  22678-3 0  9996,2 55112  97.5811 323.4676 0006335 323.4187  36.6616 15.22155682 99501
