Satellite Name,TLE Line 1,TLE Line 2
ION SCV-008,1 55051U 23001AU  25293.22902406  .00012837  00000+0  52202-3 0  9992,2 55051  97.5806  21.1637 0017328 134.3638 225.9022 15.24535028154728
EOSSAT-1,1 55053U 23001AW  25293.14972690  .00013425  00000+0  47109-3 0  9991,2 55053  97.3607 350.9615 0008417 249.1167 110.9172 15.29511837155173
SKYKRAFT-1A,1 55054U 23001AX  25293.15576942  .00009552  00000+0  37303-3 0  9994,2 55054  97.3599 349.2395 0008795 258.8766 101.1483 15.26067237155074
VIGORIDE-5,1 55056U 23001AZ  25293.07427046  .00047113  00000+0  10884-2 0  9996,2 55056  97.3576 354.6980 0003334 227.9153 132.1811 15.42370765155432
SKYKRAFT-1B,1 55058U 23001BB  25293.17040494  .00213069  00000+0  14038-2 0  9997,2 55058  97.3482   7.4183 0004938 200.9707 159.1357 15.75018016156298
ION SCV-007,1 55060U 23001BD  25293.17297528  .00001097  00000+0  16188-3 0  9997,2 55060  97.9356 355.5528 0013183  36.6494 323.5616 14.77216224150815
SKYKRAFT-1C,1 55061U 23001BE  25293.10312571  .00007263  00000+0  31198-3 0  9996,2 55061  97.3579 346.8696 0009298 273.1003  86.9170 15.22940774154917
ICEYE-X27,1 55062U 23001BF  25293.15225783  .00365413  00000+0  17118-2 0  9999,2 55062  97.3496   5.5610 0004086 227.1352 132.9574 15.82263587156140
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25293.28225370  .00116057  00000+0  12936-2 0  9998,2 55064  97.2138 356.0830 0005213 162.2763 197.8679 15.62426064156684
YAM-5,1 55076U 23001BV  25292.97968370  .00019396  00000+0  62206-3 0  9994,2 55076  97.3573 351.9726 0008684 247.3179 112.7145 15.32342398155249
OBJECT CA,1 55081U 23001CA  25292.90597836  .00150700  00000+0  11478-2 0  9997,2 55081  97.3509   7.5065 0005056 196.1050 164.0054 15.71783993156257
GAMA-ALPHA,1 55084U 23001CD  25293.23927930  .00125774  00000+0  12170-2 0  9992,2 55084  97.3566   6.1395 0005734 191.7976 168.3151 15.65996131156219
KSF3-A,1 55086U 23001CF  25293.26782045  .00279411  00000+0  24105-2 0  9992,2 55086  97.3583   8.3679 0000787 179.5610 180.5652 15.68388898156334
HUYGENS,1 55093U 23001CN  25293.20024497  .00015287  00000+0  45628-3 0  9997,2 55093  97.3601 355.5229 0009878 218.9279 141.1254 15.34669652155490
KUWAITSAT-1,1 55103U 23001CY  25293.24184976  .00029223  00000+0  77073-3 0  9996,2 55103  97.3603 356.7821 0009638 219.2948 140.7599 15.38400475155561
SHARJAHSAT-1,1 55104U 23001CZ  25293.28488359  .00029936  00000+0  78295-3 0  9991,2 55104  97.3555 354.9797 0005938 245.9971 114.0653 15.38682754155478
AAC-AIS-SAT1,1 55107U 23001DC  25293.27955843  .00011302  00000+0  12057-2 0  9991,2 55107  97.9464   4.0052 0009455 357.6482   2.4689 14.88977916142543
ASTROCAST-0402,1 55109U 23001DE  25293.26813953  .00015928  00000+0  67154-3 0  9994,2 55109  97.5702  18.6791 0005431  22.3050 337.8422 15.23391523107943
ASTROCAST-0401,1 55110U 23001DF  25293.21751093  .00012890  00000+0  54329-3 0  9992,2 55110  97.5693  18.6309 0008114 339.1864  20.9041 15.23435296154611
ASTROCAST-0403,1 55111U 23001DG  25293.23396240  .00016433  00000+0  68583-3 0  9998,2 55111  97.5753  18.9913 0007158 103.9158 256.2875 15.23716953107937
ASTROCAST-0404,1 55112U 23001DH  25293.18775402  .00018055  00000+0  75959-3 0  9991,2 55112  97.5785  19.3402 0008626 117.8669 242.3443 15.23415514107939
