Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25336.50783696  .00017583  00000+0  49672-3 0  9992,2 55009  97.3485  35.7183 0008059 101.6261 258.5888 15.36385240161967
MENUT,1 55010U 23001B   25336.54613189  .00042014  00000+0  10690-2 0  9991,2 55010  97.3539  36.3115 0007362 102.5946 257.6124 15.39447183161957
BRO-8,1 55011U 23001C   25336.50216008  .00028632  00000+0  78717-3 0  9992,2 55011  97.3544  35.2601 0008735 111.0939 249.1241 15.37126494161878
CONNECTA T1.2,1 55012U 23001D   25336.45168769  .00016355  00000+0  41272-3 0  9992,2 55012  97.3584  40.0804 0008995  92.7666 267.4610 15.39880976162173
BIRKELAND,1 55015U 23001G   25336.41287714  .00012664  00000+0  36477-3 0  9993,2 55015  97.3627  39.1775 0009021  94.0969 266.1306 15.35843104162101
OBJECT H,1 55016U 23001H   25336.50502147  .00016188  00000+0  46557-3 0  9999,2 55016  97.3472  35.6850 0008958  98.0250 262.2011 15.35833828161976
KSF3-B,1 55019U 23001L   25336.47456098  .01444855  12490-2  23956-2 0  9994,2 55019  97.3370  54.2707 0007075 302.5686  57.4910 16.03305230163149
LYNK TOWER 4,1 55034U 23001AB  25336.15029661  .00009653  00000+0  33659-3 0  9993,2 55034  97.3517  32.0900 0010633 100.4178 259.8261 15.29783535161660
SKYKRAFT-1,1 55041U 23001AJ  25336.51411594  .00037984  00000+0  69532-3 0  9998,2 55041  97.3505  43.0434 0007055  71.3244 288.8773 15.49220267162439
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25336.46751576  .00015607  00000+0  60623-3 0  9993,2 55045  97.3627  37.3055 0009176  68.1328 292.0886 15.26119470162212
LYNK TOWER 3,1 55046U 23001AP  25336.14408579  .00013193  00000+0  43965-3 0  9999,2 55046  97.3519  32.7531 0010365 101.7117 258.5288 15.31176458161704
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25336.49918733  .00014963  00000+0  56080-3 0  9994,2 55047  97.3339  36.1834 0008703  38.3162 321.8694 15.27318470162294
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25336.51001019  .00018327  00000+0  60909-3 0  9991,2 55048  97.2186  29.5360 0007081  78.4348 281.7688 15.31215591162284
ICEYE-X21,1 55049U 23001AS  25336.49644922  .00077035  00000+0  10475-2 0  9998,2 55049  97.3572  46.0303 0011265  50.8547 309.3708 15.57258922162609
ION SCV-008,1 55051U 23001AU  25336.20773402  .00009003  00000+0  35809-3 0  9995,2 55051  97.5788  64.6629 0015605 351.3336   8.7629 15.25407731161270
EOSSAT-1,1 55053U 23001AW  25336.11891868  .00009913  00000+0  33840-3 0  9997,2 55053  97.3544  33.5021 0011636 100.0247 260.2308 15.30458020161745
SKYKRAFT-1A,1 55054U 23001AX  25336.42280926  .00006952  00000+0  26687-3 0  9990,2 55054  97.3535  31.8363 0011782 105.7481 254.5058 15.26713206161675
VIGORIDE-5,1 55056U 23001AZ  25336.17715420  .00031045  00000+0  64777-3 0  9999,2 55056  97.3505  38.2525 0006223  96.3211 263.8747 15.45471073162083
SKYKRAFT-1B,1 55058U 23001BB  25336.18675427  .00734448  27031-3  10964-2 0  9996,2 55058  97.3326  53.6605 0003245 302.3697  57.7269 16.04849331163111
ION SCV-007,1 55060U 23001BD  25336.18410640  .00000734  00000+0  11061-3 0  9990,2 55060  97.9297  37.8492 0011143 250.4096 109.5912 14.77297370157164
SKYKRAFT-1C,1 55061U 23001BE  25336.39567907  .00004944  00000+0  21023-3 0  9999,2 55061  97.3512  29.2702 0012344 116.6285 243.6218 15.23412861161503
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25336.50094309  .00161150  00000+0  11481-2 0  9995,2 55064  97.2038  40.4423 0002693   1.5534 358.5738 15.73346740163454
YAM-5,1 55076U 23001BV  25336.51707433  .00014579  00000+0  44910-3 0  9994,2 55076  97.3510  35.2540 0011416  95.4359 264.8186 15.33662287161913
OBJECT CA,1 55081U 23001CA  25336.25107449  .00310506  00000+0  10835-2 0  9999,2 55081  97.3389  53.6251 0001527  42.8272 317.3119 15.88570086163094
GAMA-ALPHA,1 55084U 23001CD  25336.15167964  .00188153  00000+0  10620-2 0  9992,2 55084  97.3510  51.3431 0002144  22.3888 337.7472 15.78621806162958
KSF3-A,1 55086U 23001CF  25335.87185863  .00786927  28773-3  16105-2 0  9998,2 55086  97.3392  53.8452 0006214 308.2355  51.8363 15.99401413163064
HUYGENS,1 55093U 23001CN  25336.47810083  .00012075  00000+0  34759-3 0  9993,2 55093  97.3544  38.7118 0011920  75.0732 285.1831 15.35844560162133
KUWAITSAT-1,1 55103U 23001CY  25336.14228553  .00019442  00000+0  48007-3 0  9990,2 55103  97.3545  39.8665 0011307  74.4686 285.7808 15.40481193162163
