Satellite Name,TLE Line 1,TLE Line 2
FLOCK 4Y-34,1 55082U 23001CB  25208.18311026  .00976052  46398-3  19914-2 0  9993,2 55082  97.3512 284.9082 0008302 234.7275 125.3227 15.99471903143418
GAMA-ALPHA,1 55084U 23001CD  25207.74624394  .00041967  00000+0  63974-3 0  9991,2 55084  97.3692 277.6341 0008203 147.6340 212.5418 15.54329433142894
KSF3-D,1 55085U 23001CE  25208.17795183  .00098400  00000+0  10093-2 0  9992,2 55085  97.3645 281.1176 0005375 158.8191 201.3291 15.64614605143169
KSF3-A,1 55086U 23001CF  25208.18204415  .00052308  00000+0  84456-3 0  9999,2 55086  97.3719 280.3531 0006816 132.2089 227.9743 15.52699328143080
HUYGENS,1 55093U 23001CN  25208.18360756  .00008724  00000+0  27731-3 0  9994,2 55093  97.3715 270.7727 0011917 162.6799 197.4852 15.32793388142469
KUWAITSAT-1,1 55103U 23001CY  25207.73777729  .00010716  00000+0  31426-3 0  9998,2 55103  97.3720 271.1595 0011745 166.5276 193.6283 15.35293866142439
SHARJAHSAT-1,1 55104U 23001CZ  25208.12237954  .00012881  00000+0  37409-3 0  9996,2 55104  97.3677 269.7096 0007632 186.6525 173.4619 15.35592383142390
AAC-AIS-SAT1,1 55107U 23001DC  25208.16454717  .00004844  00000+0  53578-3 0  9996,2 55107  97.9555 278.6358 0008750 267.8063  92.2151 14.87821756129888
ASTROCAST-0402,1 55109U 23001DE  25207.69488982  .00006108  00000+0  27209-3 0  9993,2 55109  97.5756 292.4825 0004185 315.8454  44.2448 15.21811529 94926
ASTROCAST-0401,1 55110U 23001DF  25208.23772401  .00006685  00000+0  29760-3 0  9992,2 55110  97.5746 293.0355 0007665 266.6356  93.4002 15.21778769141688
ASTROCAST-0403,1 55111U 23001DG  25207.73230914  .00005863  00000+0  26092-3 0  9997,2 55111  97.5800 292.7964 0007322  51.7590 308.4303 15.21848739 94927
ASTROCAST-0404,1 55112U 23001DH  25207.68025445  .00005720  00000+0  25460-3 0  9993,2 55112  97.5830 293.1187 0009005  66.4683 293.7497 15.21839217 94920
