Satellite Name,TLE Line 1,TLE Line 2
LYNK TOWER 3,1 55046U 23001AP  25292.14289750  .00020365  00000+0  70680-3 0  9991,2 55046  97.3588 349.1711 0007622 256.6373 103.4018 15.29786310154972
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25292.25495174  .00024940  00000+0  97342-3 0  9990,2 55047  97.3402 352.7275 0008346 175.7758 184.3553 15.25866854155549
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25292.25160670  .00027783  00000+0  96068-3 0  9993,2 55048  97.2253 346.4804 0004801 234.9943 125.0847 15.29858187155516
ICEYE-X21,1 55049U 23001AS  25292.25905523  .00085905  00000+0  14682-2 0  9999,2 55049  97.3616   0.6079 0014429 214.4261 145.6057 15.50875054155738
ION SCV-008,1 55051U 23001AU  25292.24447876  .00014273  00000+0  58048-3 0  9998,2 55051  97.5806  20.1677 0017284 137.6395 222.6180 15.24507642154571
EOSSAT-1,1 55053U 23001AW  25292.10295620  .00014880  00000+0  52227-3 0  9990,2 55053  97.3616 349.9256 0008377 253.5425 106.4895 15.29481176155010
SKYKRAFT-1A,1 55054U 23001AX  25292.10664112  .00009881  00000+0  38601-3 0  9992,2 55054  97.3602 348.2066 0008781 262.9086  97.1154 15.26046121154919
VIGORIDE-5,1 55056U 23001AZ  25292.16595952  .00059280  00000+0  13707-2 0  9992,2 55056  97.3580 353.7816 0003251 231.4846 128.6110 15.42286400155290
SKYKRAFT-1B,1 55058U 23001BB  25292.15372591  .00236241  00000+0  15800-2 0  9995,2 55058  97.3489   6.3429 0005007 204.2991 155.8039 15.74603198156139
ION SCV-007,1 55060U 23001BD  25292.15693539  .00000955  00000+0  14195-3 0  9994,2 55060  97.9357 354.5533 0013245  39.7153 320.5025 14.77213534150661
SKYKRAFT-1C,1 55061U 23001BE  25292.11755239  .00006859  00000+0  29493-3 0  9993,2 55061  97.3582 345.9041 0009308 277.1571  82.8608 15.22926691154767
ICEYE-X27,1 55062U 23001BF  25292.20340744  .00402003  00000+0  19345-2 0  9990,2 55062  97.3505   4.5464 0004116 228.2315 131.8602 15.81588047155994
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25292.19338735  .00136521  00000+0  15329-2 0  9994,2 55064  97.2141 354.9728 0005238 165.7067 194.4341 15.62169430156515
YAM-5,1 55076U 23001BV  25292.13075109  .00019756  00000+0  63418-3 0  9997,2 55076  97.3575 351.1289 0008647 250.8372 109.1934 15.32309031155119
OBJECT CA,1 55081U 23001CA  25292.26929378  .00170283  00000+0  13041-2 0  9992,2 55081  97.3514   6.8358 0005060 197.6880 162.4208 15.71594162156152
GAMA-ALPHA,1 55084U 23001CD  25292.15288788  .00131352  00000+0  12842-2 0  9998,2 55084  97.3567   5.0037 0005749 194.0023 166.1079 15.65717290156049
KSF3-A,1 55086U 23001CF  25292.31062125  .00334089  00000+0  29267-2 0  9994,2 55086  97.3577   7.3641 0000906 174.5091 185.6181 15.67844608156187
HUYGENS,1 55093U 23001CN  25292.28739568  .00017512  00000+0  52267-3 0  9996,2 55093  97.3603 354.6123 0009827 222.2749 137.7738 15.34642319155353
KUWAITSAT-1,1 55103U 23001CY  25292.20110994  .00036254  00000+0  95675-3 0  9990,2 55103  97.3604 355.7380 0009583 223.4469 136.6021 15.38337698155408
SHARJAHSAT-1,1 55104U 23001CZ  25292.30937078  .00035321  00000+0  92452-3 0  9996,2 55104  97.3558 354.0009 0005902 250.0574 110.0036 15.38624952155326
AAC-AIS-SAT1,1 55107U 23001DC  25292.27153111  .00013491  00000+0  14385-2 0  9995,2 55107  97.9464   2.9937 0009535   0.7518 359.3711 14.88955585142398
ASTROCAST-0402,1 55109U 23001DE  25292.21716973  .00018499  00000+0  77989-3 0  9995,2 55109  97.5702  17.6192 0005543  26.7007 333.4514 15.23358629107787
ASTROCAST-0401,1 55110U 23001DF  25292.23225782  .00015894  00000+0  66941-3 0  9994,2 55110  97.5695  17.6373 0008185 342.9325  17.1635 15.23409913154462
ASTROCAST-0403,1 55111U 23001DG  25292.24888781  .00022262  00000+0  92814-3 0  9995,2 55111  97.5750  17.9966 0007080 106.7241 253.4773 15.23687207107787
ASTROCAST-0404,1 55112U 23001DH  25292.26816906  .00028950  00000+0  12156-2 0  9998,2 55112  97.5782  18.4117 0008592 120.8330 239.3753 15.23380181107795
