Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25312.85933205  .00021222  00000+0  61607-3 0  9994,2 55009  97.3504  12.1156 0006780 175.6695 184.4608 15.35501473158330
MENUT,1 55010U 23001B   25312.87068774  .00048437  00000+0  13186-2 0  9993,2 55010  97.3565  12.5740 0006189 173.4392 186.6935 15.37338131158311
BRO-8,1 55011U 23001C   25312.86090463  .00033987  00000+0  97862-3 0  9991,2 55011  97.3565  11.6281 0007594 188.8065 171.3047 15.35656396158241
CONNECTA T1.2,1 55012U 23001D   25312.14170384  .00018825  00000+0  48886-3 0  9990,2 55012  97.3602  15.6572 0008102 166.5334 193.6129 15.38980125158431
BIRKELAND,1 55015U 23001G   25312.82292675  .00014234  00000+0  41831-3 0  9999,2 55015  97.3642  15.6039 0008004 165.7667 194.3804 15.35191803158484
OBJECT H,1 55016U 23001H   25312.84843780  .00019600  00000+0  57818-3 0  9995,2 55016  97.3492  12.0968 0007692 172.4200 187.7161 15.35005802158340
KSF3-B,1 55019U 23001L   25311.68555825  .00402748  00000+0  25943-2 0  9991,2 55019  97.3510  27.6053 0002430  57.2312 302.9187 15.75022802159219
LYNK TOWER 4,1 55034U 23001AB  25312.59850896  .00012962  00000+0  45880-3 0  9993,2 55034  97.3536   8.8024 0009194 174.5521 185.5821 15.29229948158063
UMBRA-05,1 55036U 23001AD  25312.61493816  .00782169  00000+0  36105-2 0  9995,2 55036  97.3422  13.4166 0004292 299.6100  60.4741 15.81534224158374
SKYKRAFT-1,1 55041U 23001AJ  25312.85979344  .00045229  00000+0  88544-3 0  9996,2 55041  97.3523  18.9856 0007267 145.8289 214.3430 15.47246584158773
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25312.85747174  .00019521  00000+0  77564-3 0  9990,2 55045  97.3645  14.0601 0008986 139.9007 220.2896 15.25315942158614
LYNK TOWER 3,1 55046U 23001AP  25312.61225022  .00018687  00000+0  63609-3 0  9995,2 55046  97.3541   9.4386 0009054 177.3642 182.7648 15.30424185158103
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25312.84224399  .00018964  00000+0  72656-3 0  9997,2 55047  97.3358  12.9397 0009504 110.4930 249.7330 15.26531007158681
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25312.85021428  .00021696  00000+0  73443-3 0  9998,2 55048  97.2206   6.5114 0006526 158.0467 202.1055 15.30589118158669
ICEYE-X21,1 55049U 23001AS  25312.82379772  .00081223  00000+0  12594-2 0  9995,2 55049  97.3583  21.6697 0013073 142.7544 217.4619 15.53634523158924
ION SCV-008,1 55051U 23001AU  25312.72032947  .00012536  00000+0  50389-3 0  9993,2 55051  97.5793  40.8844 0017353  70.9388 289.3727 15.24932841157695
EOSSAT-1,1 55053U 23001AW  25312.44683322  .00012046  00000+0  41755-3 0  9996,2 55053  97.3566  10.0627 0010098 174.9440 185.1904 15.29923516158127
SKYKRAFT-1A,1 55054U 23001AX  25312.62833510  .00008944  00000+0  34639-3 0  9998,2 55054  97.3558   8.4097 0010159 182.9236 177.1945 15.26350200158049
VIGORIDE-5,1 55056U 23001AZ  25312.59586837  .00050808  00000+0  11290-2 0  9996,2 55056  97.3523  14.4014 0005069 161.5598 198.5835 15.43508946158447
SKYKRAFT-1B,1 55058U 23001BB  25312.69028350  .00343376  00000+0  15127-2 0  9998,2 55058  97.3423  28.1809 0002335 158.6657 201.4710 15.83643218159373
ION SCV-007,1 55060U 23001BD  25312.61295878  .00000962  00000+0  14283-3 0  9998,2 55060  97.9327  14.6727 0011736 334.3657  25.6970 14.77250916153685
