Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25344.19234274  .00019541  00000+0  54595-3 0  9995,2 55009  97.3460  43.3915 0007973  78.7441 281.4699 15.36708404163144
MENUT,1 55010U 23001B   25344.14924435  .00048508  00000+0  12024-2 0  9992,2 55010  97.3511  43.9469 0007245  80.9824 279.2242 15.40212826163125
BRO-8,1 55011U 23001C   25344.18240449  .00034327  00000+0  92631-3 0  9990,2 55011  97.3519  42.9453 0008668  86.8610 273.3626 15.37669130163057
CONNECTA T1.2,1 55012U 23001D   25344.11877468  .00018252  00000+0  45554-3 0  9992,2 55012  97.3556  47.7872 0008647  70.0157 290.2019 15.40196256163350
BIRKELAND,1 55015U 23001G   25344.16548600  .00012505  00000+0  35766-3 0  9992,2 55015  97.3603  46.9270 0008790  71.0169 289.2027 15.36068663163297
OBJECT H,1 55016U 23001H   25344.12720000  .00017908  00000+0  50985-3 0  9997,2 55016  97.3447  43.2881 0008811  74.8494 285.3724 15.36130908163145
LYNK TOWER 4,1 55034U 23001AB  25344.12987990  .00011804  00000+0  40838-3 0  9995,2 55034  97.3491  39.9812 0010548  76.4805 283.7610 15.29986937162883
SKYKRAFT-1,1 55041U 23001AJ  25344.19857366  .00044341  00000+0  79048-3 0  9990,2 55041  97.3474  50.8718 0006805  47.5355 312.6471 15.49945278163624
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25344.20372625  .00017086  00000+0  65751-3 0  9998,2 55045  97.3602  44.9253 0008792  44.0655 316.1283 15.26413153163392
LYNK TOWER 3,1 55046U 23001AP  25344.11619308  .00016661  00000+0  54946-3 0  9993,2 55046  97.3496  40.6548 0010310  77.4903 282.7491 15.31460024162921
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25344.16384817  .00016539  00000+0  61425-3 0  9997,2 55047  97.3314  43.7171 0008057  13.2281 346.9168 15.27603594163469
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25344.15505870  .00020351  00000+0  66886-3 0  9994,2 55048  97.2161  36.9768 0006801  56.6989 303.4903 15.31554308163453
ICEYE-X21,1 55049U 23001AS  25344.20382731  .00081673  00000+0  10537-2 0  9995,2 55049  97.3548  53.9877 0011355  20.3308 339.8398 15.58648114163805
ION SCV-008,1 55051U 23001AU  25344.21020278  .00010266  00000+0  40574-3 0  9999,2 55051  97.5771  72.7681 0014983 322.3087  37.7099 15.25587667162494
EOSSAT-1,1 55053U 23001AW  25344.16037795  .00011105  00000+0  37643-3 0  9993,2 55053  97.3521  41.4658 0011506  75.6749 284.5769 15.30655812162978
SKYKRAFT-1A,1 55054U 23001AX  25344.15645927  .00007665  00000+0  29276-3 0  9994,2 55054  97.3514  39.4501 0011808  82.0276 278.2302 15.26844847162850
VIGORIDE-5,1 55056U 23001AZ  25344.13960678  .00032283  00000+0  66089-3 0  9994,2 55056  97.3479  46.3185 0006075  70.6846 289.5059 15.46023338163315
SKYKRAFT-1B,1 55058U 23001BB  25344.17874404  .05394824  24483-5  83770-3 0  9991,2 55058  97.3181  62.6010 0007091 281.0833  78.9666 16.34017779164403
