Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25185.48424097  .00008615  00000+0  28124-3 0  9993,2 55009  97.3687 245.2558 0005394 287.2400  72.8251 15.31998320138813
MENUT,1 55010U 23001B   25185.51165071  .00005957  00000+0  20642-3 0  9996,2 55010  97.3763 245.7181 0005742 290.1276  69.9347 15.30201892138800
BRO-8,1 55011U 23001C   25185.46738666  .00013174  00000+0  45157-3 0  9995,2 55011  97.3753 244.8316 0006827 296.9983  63.0560 15.30292685138738
CONNECTA T1.2,1 55012U 23001D   25184.72701768  .00008500  00000+0  24944-3 0  9995,2 55012  97.3771 247.9375 0006247 275.0081  85.0449 15.35391100138862
BIRKELAND,1 55015U 23001G   25185.46281491  .00006116  00000+0  19732-3 0  9996,2 55015  97.3810 248.5041 0006056 271.1059  88.9489 15.32500824138965
OBJECT H,1 55016U 23001H   25185.11568380  .00008070  00000+0  26599-3 0  9994,2 55016  97.3673 244.9762 0006254 280.3318  79.7218 15.31703780138775
KSF3-B,1 55019U 23001L   25185.50807238  .00041120  00000+0  68206-3 0  9992,2 55019  97.3723 256.9258 0007076 161.7337 198.4171 15.51996836139555
FLOCK 4Y-24,1 55020U 23001M   25184.68702810  .00032790  00000+0  40533-3 0  9998,2 55020  97.3704 258.3917 0004773 212.0093 148.0874 15.60053732139600
FLOCK 4Y-32,1 55021U 23001N   25185.19605928  .01895283  30395-2  20877-2 0  9994,2 55021  97.3484 261.5270 0013557 256.6034 103.3739 16.10248114139872
FLOCK 4Y-22,1 55022U 23001P   25184.69869623  .00030678  00000+0  41434-3 0  9991,2 55022  97.3630 257.8834 0005025 206.4294 153.6706 15.57708709139583
FLOCK 4Y-18,1 55023U 23001Q   25184.82462096  .00034982  00000+0  43885-3 0  9994,2 55023  97.3699 258.8300 0004629 219.3428 140.7493 15.59653294139624
FLOCK 4Y-14,1 55024U 23001R   25185.18152162  .00086470  00000+0  10429-2 0  9991,2 55024  97.3636 258.9412 0004263 205.9159 154.1886 15.60478169139686
FLOCK 4Y-30,1 55025U 23001S   25185.16036254  .00399946  00000+0  17557-2 0  9997,2 55025  97.3665 261.1011 0010341 214.0279 146.0328 15.83522420139796
FLOCK 4Y-25,1 55027U 23001U   25185.17896159  .00177659  00000+0  14905-2 0  9997,2 55027  97.3595 258.8378 0007369 200.8602 159.2360 15.69352648139708
FLOCK 4Y-5,1 55028U 23001V   25185.18448144  .00253396  00000+0  25740-2 0  9998,2 55028  97.3661 259.1644 0005963 232.5123 127.5594 15.64363301139699
FLOCK 4Y-10,1 55029U 23001W   25185.14245474  .00113358  00000+0  13357-2 0  9990,2 55029  97.3625 259.0765 0005032 203.7747 156.3278 15.60991142139686
FLOCK 4Y-17,1 55031U 23001Y   25185.50889306  .03267995  23918-5  19836-2 0  9998,2 55031  97.3418 261.6269 0014354 261.5346  98.4315 16.18003022139875
FLOCK 4Y-7,1 55032U 23001Z   25185.15940862  .00034278  00000+0  50562-3 0  9991,2 55032  97.3679 257.2368 0005351 211.1811 148.9127 15.55295866139579
LYNK TOWER 4,1 55034U 23001AB  25184.69391407  .00006486  00000+0  24789-3 0  9998,2 55034  97.3717 242.4283 0007744 279.7323  80.3041 15.26923657138535
UMBRA-05,1 55036U 23001AD  25184.68514748  .00045953  00000+0  11187-2 0  9993,2 55036  97.3690 242.2935 0005986 148.7564 211.4039 15.40782014138526
SKYKRAFT-1,1 55041U 23001AJ  25185.51427810  .00015097  00000+0  37334-3 0  9994,2 55041  97.3700 250.2376 0006225 246.3499 113.7094 15.40538612139137
FLOCK 4Y-33,1 55042U 23001AK  25185.17123020  .00046206  00000+0  58036-3 0  9991,2 55042  97.3713 258.7524 0005064 208.2604 151.8378 15.59562137139671
FLOCK 4Y-11,1 55043U 23001AL  25185.19068616  .00032338  00000+0  47573-3 0  9998,2 55043  97.3722 257.0671 0005656 224.6734 135.4065 15.55378322139533
