Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25192.14627834  .00005420  00000+0  17735-3 0  9995,2 55009  97.3682 251.8842 0005474 256.1147 103.9486 15.32098307139835
MENUT,1 55010U 23001B   25192.18154693  .00004136  00000+0  14377-3 0  9991,2 55010  97.3759 252.3431 0005823 259.0786 100.9799 15.30280720139824
BRO-8,1 55011U 23001C   25192.20209799  .00008785  00000+0  30071-3 0  9996,2 55011  97.3749 251.5213 0006871 267.0619  92.9835 15.30447492139766
CONNECTA T1.2,1 55012U 23001D   25192.15633524  .00005682  00000+0  16692-3 0  9994,2 55012  97.3771 255.3761 0006687 241.3573 118.6998 15.35511149140002
BIRKELAND,1 55015U 23001G   25192.18802754  .00004268  00000+0  13813-3 0  9994,2 55015  97.3807 255.2112 0006380 240.7864 119.2740 15.32575776139991
OBJECT H,1 55016U 23001H   25192.17095638  .00005446  00000+0  17981-3 0  9998,2 55016  97.3668 251.9915 0006445 248.5892 111.4663 15.31806262139859
KSF3-B,1 55019U 23001L   25192.14790995  .00050210  00000+0  81531-3 0  9997,2 55019  97.3724 263.7396 0007070 144.6342 215.5381 15.52548357140586
FLOCK 4Y-24,1 55020U 23001M   25192.18961393  .00073440  00000+0  86637-3 0  9997,2 55020  97.3704 266.1846 0005266 194.0217 166.0895 15.61099614140776
FLOCK 4Y-22,1 55022U 23001P   25191.76400042  .00020800  00000+0  27727-3 0  9998,2 55022  97.3632 265.1867 0005642 184.2968 175.8240 15.58131962140683
FLOCK 4Y-18,1 55023U 23001Q   25191.75133367  .00075542  00000+0  90002-3 0  9990,2 55023  97.3696 266.0209 0005133 204.1835 155.9182 15.60834339140702
FLOCK 4Y-14,1 55024U 23001R   25192.16796463  .00075091  00000+0  86132-3 0  9997,2 55024  97.3626 266.1979 0004568 194.6054 165.5073 15.61829396140779
FLOCK 4Y-30,1 55025U 23001S   25192.16261158  .00371421  52620-4  13057-2 0  9997,2 55025  97.3642 268.6522 0009927 213.0284 147.0369 15.89075003140900
FLOCK 4Y-25,1 55027U 23001U   25191.74188246  .00126305  00000+0  97685-3 0  9997,2 55027  97.3590 265.7465 0007257 191.4736 168.6363 15.71472240140732
FLOCK 4Y-5,1 55028U 23001V   25191.76774465  .00097056  00000+0  92399-3 0  9991,2 55028  97.3660 266.0509 0007175 223.3250 136.7447 15.66483610140724
FLOCK 4Y-10,1 55029U 23001W   25191.74227885  .00074117  00000+0  83552-3 0  9993,2 55029  97.3626 265.9365 0005503 192.2324 167.8801 15.62277496140711
FLOCK 4Y-7,1 55032U 23001Z   25192.17135330  .00023926  00000+0  34848-3 0  9994,2 55032  97.3677 264.4637 0005886 188.7808 171.3344 15.55707928140664
