Satellite Name,TLE Line 1,TLE Line 2
SKYKRAFT-1,1 55041U 23001AJ  25184.47499277  .00014309  00000+0  35435-3 0  9999,2 55041  97.3699 249.1901 0006167 250.7590 109.2990 15.40507938138974
FLOCK 4Y-33,1 55042U 23001AK  25183.75958753  .00037238  00000+0  47062-3 0  9994,2 55042  97.3712 257.2884 0005023 213.0274 147.0670 15.59442956139459
FLOCK 4Y-11,1 55043U 23001AL  25184.16129604  .00028931  00000+0  42698-3 0  9996,2 55043  97.3721 256.0059 0005553 228.3006 131.7773 15.55312994139370
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25184.48997759  .00008055  00000+0  31650-3 0  9998,2 55045  97.3743 247.4603 0006892 233.2286 126.8320 15.25928966139032
LYNK TOWER 3,1 55046U 23001AP  25184.11514649  .00007203  00000+0  27142-3 0  9997,2 55046  97.3722 242.3286 0007942 283.6762  76.3593 15.27355620138477
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25184.50711235  .00009061  00000+0  33208-3 0  9995,2 55047  97.3471 246.6027 0008796 191.8871 168.2162 15.28188014139092
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25184.47588917  .00007684  00000+0  29193-3 0  9998,2 55048  97.2394 241.8242 0004717 263.6150  96.4553 15.27068992139052
ICEYE-X21,1 55049U 23001AS  25184.49443276  .00021392  00000+0  47940-3 0  9991,2 55049  97.3741 251.1134 0014709 243.5407 116.4333 15.43336115139083
ION SCV-008,1 55051U 23001AU  25183.80984859  .00004744  00000+0  20482-3 0  9999,2 55051  97.5841 270.6133 0017641 155.6785 204.5288 15.22875114138063
EOSSAT-1,1 55053U 23001AW  25183.88456404  .00005203  00000+0  19477-3 0  9992,2 55053  97.3741 242.8519 0008739 282.3924  77.6337 15.27703878138484
SKYKRAFT-1A,1 55054U 23001AX  25183.73431290  .00003250  00000+0  13362-3 0  9990,2 55054  97.3733 241.4971 0009059 289.3280  70.6978 15.24849708138395
VIGORIDE-5,1 55056U 23001AZ  25184.16042926  .00015324  00000+0  42926-3 0  9997,2 55056  97.3709 245.2588 0007894 253.8614 106.1762 15.36680187138683
SKYKRAFT-1B,1 55058U 23001BB  25183.76300591  .00035239  00000+0  50149-3 0  9992,2 55058  97.3647 253.5367 0005403 225.7186 134.3626 15.56267450139206
ION SCV-007,1 55060U 23001BD  25184.17892674  .00000352  00000+0  57030-4 0  9994,2 55060  97.9489 248.2355 0013029  28.9358 331.2572 14.77060025134725
SKYKRAFT-1C,1 55061U 23001BE  25184.19324210  .00002455  00000+0  11034-3 0  9992,2 55061  97.3716 240.1380 0009660 299.3137  60.7133 15.22036046138343
ICEYE-X27,1 55062U 23001BF  25184.13139463  .00049255  00000+0  70329-3 0  9992,2 55062  97.3672 251.7323 0001745 254.9082 105.1979 15.56121735139094
FLOCK 4Y-20,1 55063U 23001BG  25183.95117408  .00032625  00000+0  41955-3 0  9993,2 55063  97.3714 257.8713 0005787 229.1660 130.9095 15.59002184139474
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25184.47352392  .00027264  00000+0  47672-3 0  9990,2 55064  97.2316 246.1930 0006016 192.9980 167.1118 15.50598250139778
FLOCK 4Y-12,1 55065U 23001BJ  25184.18432014  .00030435  00000+0  38879-3 0  9992,2 55065  97.3669 258.2290 0005257 218.8505 141.2374 15.59195919139514
FLOCK 4Y-15,1 55068U 23001BM  25184.16723890  .00047456  00000+0  57729-3 0  9994,2 55068  97.3605 257.6839 0006814 212.1499 147.9343 15.60388017139545
FLOCK 4Y-26,1 55070U 23001BP  25184.16622723  .00332570  00000+0  15487-2 0  9998,2 55070  97.3663 259.8064 0009985 218.7280 141.3274 15.82423405139634
FLOCK 4Y-2,1 55074U 23001BT  25184.14024730  .00033176  00000+0  41488-3 0  9995,2 55074  97.3654 258.0489 0006231 222.7422 137.3351 15.59736301139529
YAM-5,1 55076U 23001BV  25184.41532470  .00006350  00000+0  22135-3 0  9994,2 55076  97.3709 244.1968 0008961 277.8973  82.1250 15.29958667138638
FLOCK 4Y-21,1 55077U 23001BW  25183.70884192  .00029724  00000+0  36820-3 0  9993,2 55077  97.3680 257.8312 0006338 215.9967 144.0864 15.60006702139463
FLOCK 4Y-13,1 55079U 23001BY  25184.19795095  .00199576  00000+0  14049-2 0  9993,2 55079  97.3598 258.9479 0009315 216.4071 143.6561 15.73470380139593
OBJECT CA,1 55081U 23001CA  25184.46968261  .00037601  00000+0  53607-3 0  9997,2 55081  97.3669 254.7380 0006771 227.5056 132.5627 15.56196059139329
FLOCK 4Y-34,1 55082U 23001CB  25183.76280398  .00243104  00000+0  14399-2 0  9999,2 55082  97.3603 258.6236 0009616 215.2055 144.8577 15.77334663139547
GAMA-ALPHA,1 55084U 23001CD  25183.91243399  .00034107  00000+0  55345-3 0  9996,2 55084  97.3719 253.1377 0006442 226.8307 133.2408 15.52654162139193
KSF3-D,1 55085U 23001CE  25184.48247750  .00072715  00000+0  87113-3 0  9990,2 55085  97.3669 256.4457 0005196 213.8280 146.2646 15.60699709139467
KSF3-A,1 55086U 23001CF  25184.51907411  .00019957  00000+0  33917-3 0  9994,2 55086  97.3725 256.0799 0005069 207.3720 152.7266 15.51471494139416
HUYGENS,1 55093U 23001CN  25184.48347191  .00006187  00000+0  19947-3 0  9999,2 55093  97.3732 247.1581 0009703 250.7317 109.2876 15.32490154138837
KUWAITSAT-1,1 55103U 23001CY  25183.74929098  .00007911  00000+0  23608-3 0  9996,2 55103  97.3735 247.1676 0009564 256.6357 103.3820 15.34860352138759
SHARJAHSAT-1,1 55104U 23001CZ  25184.46422539  .00008867  00000+0  26220-3 0  9999,2 55104  97.3695 246.0510 0005964 284.8569  75.2014 15.35138880138766
AAC-AIS-SAT1,1 55107U 23001DC  25184.48976496  .00003655  00000+0  40759-3 0  9993,2 55107  97.9565 254.8930 0009667 355.8967   4.2168 14.87641213126369
ASTROCAST-0402,1 55109U 23001DE  25183.75873280  .00005254  00000+0  23623-3 0  9999,2 55109  97.5748 268.3893 0006461  44.7201 315.4555 15.21551261 91283
ASTROCAST-0401,1 55110U 23001DF  25184.49815904  .00004862  00000+0  21898-3 0  9998,2 55110  97.5747 269.1422 0008878   1.3477 358.7781 15.21514369138077
ASTROCAST-0403,1 55111U 23001DG  25183.79674844  .00004551  00000+0  20471-3 0  9998,2 55111  97.5800 268.6869 0007887 119.3997 240.8027 15.21601401 91282
ASTROCAST-0404,1 55112U 23001DH  25183.81028316  .00004684  00000+0  21058-3 0  9998,2 55112  97.5828 269.0662 0009010 135.4509 224.7452 15.21595306 91297
