Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25244.24865733  .00017063  00000+0  53384-3 0  9992,2 55009  97.3622 303.7432 0008398  81.3039 278.9154 15.33163709147819
MENUT,1 55010U 23001B   25244.33919545  .00035694  00000+0  11479-2 0  9993,2 55010  97.3699 304.1834 0007783  86.8582 273.3550 15.32134918147803
BRO-8,1 55011U 23001C   25244.28965948  .00024138  00000+0  78228-3 0  9993,2 55011  97.3690 303.2956 0009629  89.2917 270.9428 15.31952764147735
CONNECTA T1.2,1 55012U 23001D   25244.14209266  .00018307  00000+0  51269-3 0  9990,2 55012  97.3713 307.4510 0009327  72.1039 288.1222 15.36637854147980
BIRKELAND,1 55015U 23001G   25244.27786726  .00012380  00000+0  38526-3 0  9994,2 55015  97.3750 307.1740 0009041  70.2723 289.9494 15.33403884147978
OBJECT H,1 55016U 23001H   25244.28414491  .00015542  00000+0  49178-3 0  9991,2 55016  97.3611 303.8271 0009184  74.8871 285.3387 15.32816484147838
KSF3-B,1 55019U 23001L   25244.28304828  .00039320  00000+0  55046-3 0  9997,2 55019  97.3659 317.4125 0003256 328.3911  31.7148 15.56701099148681
FLOCK 4Y-24,1 55020U 23001M   25244.16631870  .00487775  00000+0  23463-2 0  9994,2 55020  97.3578 320.8249 0005308 258.6287 101.4385 15.81375216148920
FLOCK 4Y-22,1 55022U 23001P   25244.14855045  .00278864  00000+0  22158-2 0  9993,2 55022  97.3538 319.6811 0003849 285.9969  74.0870 15.70396366148861
FLOCK 4Y-18,1 55023U 23001Q   25244.19104444  .00460261  00000+0  23090-2 0  9999,2 55023  97.3571 321.1011 0004371 255.3034 104.7749 15.80525654148922
FLOCK 4Y-14,1 55024U 23001R   25244.18063890  .00491530  00000+0  22167-2 0  9995,2 55024  97.3499 320.8902 0005045 257.6086 102.4618 15.82767875148934
FLOCK 4Y-10,1 55029U 23001W   25244.17749401  .00493971  00000+0  21014-2 0  9999,2 55029  97.3471 321.1184 0006146 262.3615  97.6957 15.84006955148948
FLOCK 4Y-7,1 55032U 23001Z   25244.16328764  .00207720  00000+0  20598-2 0  9998,2 55032  97.3594 318.2982 0002852 314.4443  45.6583 15.65130862148761
LYNK TOWER 4,1 55034U 23001AB  25244.11888511  .00012597  00000+0  46690-3 0  9994,2 55034  97.3658 301.1309 0010912  73.8904 286.3536 15.27706812147608
UMBRA-05,1 55036U 23001AD  25244.11242602  .00133147  00000+0  24866-2 0  9996,2 55036  97.3607 302.4813 0003179 258.0190 102.0704 15.48270207147696
SKYKRAFT-1,1 55041U 23001AJ  25244.26153244  .00030663  00000+0  70329-3 0  9996,2 55041  97.3635 309.5180 0007817  52.7650 307.4310 15.42653855148188
FLOCK 4Y-33,1 55042U 23001AK  25244.19902733  .00418837  00000+0  23320-2 0  9995,2 55042  97.3599 320.5788 0004645 263.8332  96.2405 15.78309786148912
FLOCK 4Y-11,1 55043U 23001AL  25244.14917986  .00190442  00000+0  19999-2 0  9993,2 55043  97.3645 318.0721 0003237 350.4228   9.6969 15.63725173148714
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25244.27355019  .00017131  00000+0  64492-3 0  9994,2 55045  97.3683 306.4646 0008471  41.7670 318.4215 15.27143742148150
LYNK TOWER 3,1 55046U 23001AP  25244.10819195  .00017163  00000+0  62172-3 0  9995,2 55046  97.3663 301.6457 0010845  75.0797 285.1643 15.28393201147639
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25244.29113884  .00016551  00000+0  61461-3 0  9998,2 55047  97.3435 305.5457 0007824   4.6539 355.4771 15.27609173148221
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25244.28097128  .00016600  00000+0  60440-3 0  9991,2 55048  97.2334 299.8745 0007515  66.1518 294.0509 15.28257284148186
ICEYE-X21,1 55049U 23001AS  25244.29843201  .00057411  00000+0  11741-2 0  9998,2 55049  97.3677 311.7569 0014949  34.9446 325.2781 15.45823121148310
ION SCV-008,1 55051U 23001AU  25244.24773799  .00010049  00000+0  42190-3 0  9999,2 55051  97.5812 331.6543 0015387 311.5066  48.4850 15.23558201147262
EOSSAT-1,1 55053U 23001AW  25244.13062932  .00011876  00000+0  43015-3 0  9995,2 55053  97.3680 302.4552 0011900  72.1354 288.1183 15.28471942147687
SKYKRAFT-1A,1 55054U 23001AX  25244.16315805  .00007757  00000+0  30954-3 0  9990,2 55054  97.3675 301.0048 0012168  77.2576 283.0022 15.25374510147604
VIGORIDE-5,1 55056U 23001AZ  25244.16020246  .00040586  00000+0  10540-2 0  9999,2 55056  97.3645 305.4662 0006250  63.7105 296.4782 15.38833222147904
SKYKRAFT-1B,1 55058U 23001BB  25244.15682035  .00091104  00000+0  10071-2 0  9991,2 55058  97.3575 316.0683 0003726  29.3511 330.7956 15.62732607148619
ION SCV-007,1 55060U 23001BD  25244.19817982  .00001030  00000+0  15283-3 0  9999,2 55060  97.9428 307.3560 0012326 183.0419 177.0719 14.77123314143587
SKYKRAFT-1C,1 55061U 23001BE  25244.14446098  .00005595  00000+0  24448-3 0  9994,2 55061  97.3657 298.9031 0012805  86.2936 273.9765 15.22423245147469
