Satellite Name,TLE Line 1,TLE Line 2
ICEYE-X21,1 55049U 23001AS  25256.20473112  .00025072  00000+0  49888-3 0  9994,2 55049  97.3652 323.8583 0013832 348.3268  11.7659 15.46818534150156
ION SCV-008,1 55051U 23001AU  25256.06890575  .00004711  00000+0  19852-3 0  9992,2 55051  97.5808 343.5984 0015166 266.4139  93.5363 15.23739679149062
EOSSAT-1,1 55053U 23001AW  25255.84828620  .00005351  00000+0  19425-3 0  9998,2 55053  97.3657 314.0494 0010966  35.4366 324.7600 15.28680673149474
SKYKRAFT-1A,1 55054U 23001AX  25256.10167019  .00003422  00000+0  13766-3 0  9996,2 55054  97.3651 312.7599 0011390  39.6014 320.6054 15.25515142149426
VIGORIDE-5,1 55056U 23001AZ  25256.12191967  .00017742  00000+0  45298-3 0  9994,2 55056  97.3623 317.4893 0004074  31.7697 328.3794 15.39538228149743
SKYKRAFT-1B,1 55058U 23001BB  25256.18627469  .00060562  00000+0  62033-3 0  9997,2 55058  97.3550 328.6015 0003334 322.3394  37.7631 15.64795000150491
ION SCV-007,1 55060U 23001BD  25256.12039864  .00000369  00000+0  59375-4 0  9995,2 55060  97.9409 319.0930 0013220 145.8018 214.4047 14.77140713145340
SKYKRAFT-1C,1 55061U 23001BE  25256.10626230  .00002511  00000+0  11111-3 0  9999,2 55061  97.3634 310.6248 0012253  49.3394 310.8905 15.22528086149289
ICEYE-X27,1 55062U 23001BF  25255.94501783  .00082620  00000+0  77656-3 0  9991,2 55062  97.3576 326.2667 0001352 110.7269 249.4137 15.66880628150293
FLOCK 4Y-20,1 55063U 23001BG  25255.65819448  .04540741  24205-5  17922-2 0  9995,2 55063  97.3415 333.8189 0013274 273.7049  86.2723 16.23560219150755
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25256.24773351  .00036424  00000+0  51761-3 0  9999,2 55064  97.2205 318.4980 0003528 296.4709  63.6184 15.56308260150915
FLOCK 4Y-12,1 55065U 23001BJ  25256.18659110  .00533625  11010-3  18411-2 0  9995,2 55065  97.3474 333.8842 0008479 268.1268  91.9033 15.89477744150815
FLOCK 4Y-15,1 55068U 23001BM  25254.70872767  .00887969  36459-3  20067-2 0  9996,2 55068  97.3439 332.0368 0010466 266.2752  93.7328 15.97567903150621
FLOCK 4Y-2,1 55074U 23001BT  25255.94227800  .00553304  11919-3  18755-2 0  9990,2 55074  97.3477 333.4979 0008514 266.4596  93.5703 15.89831171150786
YAM-5,1 55076U 23001BV  25255.41688327  .00006681  00000+0  22362-3 0  9995,2 55076  97.3625 314.6669 0010857  34.1566 326.0372 15.31237954149498
FLOCK 4Y-21,1 55077U 23001BW  25255.95363673  .00761542  25101-3  19748-2 0  9999,2 55077  97.3517 333.9300 0009754 264.4727  95.5436 15.95013859150808
OBJECT CA,1 55081U 23001CA  25256.26214227  .00047716  00000+0  50486-3 0  9991,2 55081  97.3564 329.1401 0004179 330.4054  29.6967 15.64018157150514
GAMA-ALPHA,1 55084U 23001CD  25255.44811985  .00040828  00000+0  52120-3 0  9991,2 55084  97.3613 326.8532 0004414 336.6628  23.4427 15.59161380150310
KSF3-D,1 55085U 23001CE  25256.27350791  .00189803  00000+0  10272-2 0  9995,2 55085  97.3543 331.7738 0004387 258.6432 101.4342 15.79547716150711
KSF3-A,1 55086U 23001CF  25256.29802807  .00031752  00000+0  42698-3 0  9995,2 55086  97.3638 329.9495 0000775 269.1946  90.9221 15.57832692150567
HUYGENS,1 55093U 23001CN  25256.28362038  .00008171  00000+0  25253-3 0  9996,2 55093  97.3648 318.7118 0010578   7.8071 352.3335 15.33728801149831
KUWAITSAT-1,1 55103U 23001CY  25255.42810152  .00010649  00000+0  29915-3 0  9990,2 55103  97.3649 318.8863 0010597  11.2253 348.9225 15.36655884149757
SHARJAHSAT-1,1 55104U 23001CZ  25256.19385613  .00011110  00000+0  30942-3 0  9991,2 55104  97.3608 317.8142 0007842  37.7437 322.4356 15.36940056149770
AAC-AIS-SAT1,1 55107U 23001DC  25256.24327773  .00003118  00000+0  34263-3 0  9992,2 55107  97.9496 326.8545 0011372 111.4987 248.7443 14.88334644137033
ASTROCAST-0402,1 55109U 23001DE  25256.21066580  .00005003  00000+0  21882-3 0  9995,2 55109  97.5710 341.3348 0006799 129.1381 231.0460 15.22516939102308
ASTROCAST-0401,1 55110U 23001DF  25255.70138671  .00006059  00000+0  26378-3 0  9998,2 55110  97.5704 340.8258 0010331 102.2035 258.0359 15.22560143148900
ASTROCAST-0403,1 55111U 23001DG  25256.04987334  .00008287  00000+0  35969-3 0  9996,2 55111  97.5761 341.4833 0005293 222.5331 137.5496 15.22581288102272
ASTROCAST-0404,1 55112U 23001DH  25255.66968239  .00004566  00000+0  19972-3 0  9999,2 55112  97.5790 341.4923 0006349 248.0207 112.0354 15.22569945102225
