Satellite Name,TLE Line 1,TLE Line 2
GAMA-ALPHA,1 55084U 23001CD  25259.68336117  .00063095  00000+0  78813-3 0  9998,2 55084  97.3618 331.2384 0004292 315.6579  44.4334 15.59641363150972
KSF3-D,1 55085U 23001CE  25261.21118383  .00275828  00000+0  13160-2 0  9996,2 55085  97.3544 337.0456 0005267 251.4373 108.6324 15.82085278151490
KSF3-A,1 55086U 23001CF  25261.30721934  .00067552  00000+0  87743-3 0  9991,2 55086  97.3644 335.1287 0001318 242.1509 117.9614 15.58595051151341
HUYGENS,1 55093U 23001CN  25261.30715860  .00007475  00000+0  23063-3 0  9993,2 55093  97.3651 323.7194 0009998 348.9669  11.1353 15.33818211150603
KUWAITSAT-1,1 55103U 23001CY  25260.83267279  .00013800  00000+0  38499-3 0  9996,2 55103  97.3655 324.2980 0010014 351.1207   8.9858 15.36814592150585
SHARJAHSAT-1,1 55104U 23001CZ  25261.27192969  .00013612  00000+0  37675-3 0  9995,2 55104  97.3612 322.8983 0007372  20.7495 339.4048 15.37087718150550
AAC-AIS-SAT1,1 55107U 23001DC  25261.28547796  .00005200  00000+0  56652-3 0  9991,2 55107  97.9501 331.9109 0011446  97.0741 263.1778 14.88385488137788
ASTROCAST-0402,1 55109U 23001DE  25261.20547340  .00006488  00000+0  28220-3 0  9999,2 55109  97.5714 346.3653 0006944 115.1647 245.0310 15.22587977103061
ASTROCAST-0401,1 55110U 23001DF  25260.82748655  .00007005  00000+0  30378-3 0  9993,2 55110  97.5707 345.9882 0010293  86.7351 273.5062 15.22636120149684
ASTROCAST-0403,1 55111U 23001DG  25260.78154688  .00010487  00000+0  45277-3 0  9998,2 55111  97.5765 346.2527 0005621 203.3475 156.7507 15.22687190102994
ASTROCAST-0404,1 55112U 23001DH  25260.79578040  .00005417  00000+0  23593-3 0  9996,2 55112  97.5795 346.6611 0006645 226.5723 133.4961 15.22625267103002
