Satellite Name,TLE Line 1,TLE Line 2
ION SCV-007,1 55060U 23001BD  25284.90914268  .00000737  00000+0  11112-3 0  9997,2 55060  97.9366 347.4233 0013614  61.2990 298.9587 14.77199759149591
SKYKRAFT-1C,1 55061U 23001BE  25284.62696241  .00005045  00000+0  21827-3 0  9996,2 55061  97.3581 338.5665 0009581 307.8057  52.2311 15.22846823153623
ICEYE-X27,1 55062U 23001BF  25284.66392938  .00257606  00000+0  15178-2 0  9990,2 55062  97.3501 356.5162 0003384 234.2427 125.8524 15.77463842154807
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25284.95170262  .00086178  00000+0  10275-2 0  9995,2 55064  97.2141 347.6002 0005195 186.5001 173.6191 15.60776290155382
YAM-5,1 55076U 23001BV  25284.88157712  .00012870  00000+0  41714-3 0  9996,2 55076  97.3572 343.9270 0008524 281.0730  78.9553 15.32095170154006
OBJECT CA,1 55081U 23001CA  25284.94255251  .00114958  00000+0  95670-3 0  9996,2 55081  97.3512 359.1313 0005126 218.6590 141.4306 15.69756428155001
GAMA-ALPHA,1 55084U 23001CD  25284.67152636  .00105298  00000+0  10974-2 0  9992,2 55084  97.3568 357.1983 0005433 216.7624 143.3263 15.64186198154877
KSF3-A,1 55086U 23001CF  25284.96234103  .00203568  00000+0  20774-2 0  9994,2 55086  97.3585 359.6823 0003409 184.5765 175.5463 15.64414305155039
HUYGENS,1 55093U 23001CN  25284.91886433  .00011088  00000+0  33417-3 0  9999,2 55093  97.3600 347.2631 0009312 251.6517 108.3713 15.34448349154229
KUWAITSAT-1,1 55103U 23001CY  25284.91492311  .00021833  00000+0  58486-3 0  9991,2 55103  97.3602 348.4308 0009207 252.2492 107.7748 15.37982837154284
SHARJAHSAT-1,1 55104U 23001CZ  25284.95948597  .00022730  00000+0  60367-3 0  9996,2 55104  97.3556 346.6313 0005754 282.9936  77.0667 15.38266847154191
AAC-AIS-SAT1,1 55107U 23001DC  25284.94617083  .00007589  00000+0  81483-3 0  9998,2 55107  97.9458 355.6443 0010127  25.2705 334.9005 14.88833669141303
ASTROCAST-0402,1 55109U 23001DE  25284.20292393  .00008593  00000+0  36637-3 0  9999,2 55109  97.5693   9.5401 0006217  51.2469 308.9322 15.23169384106560
ASTROCAST-0401,1 55110U 23001DF  25284.67816339  .00010110  00000+0  42926-3 0  9990,2 55110  97.5683  10.0221 0008850   9.8660 350.2749 15.23245083153314
ASTROCAST-0403,1 55111U 23001DG  25284.49888214  .00010515  00000+0  44419-3 0  9990,2 55111  97.5742  10.1752 0007073 128.9000 231.2869 15.23420729106601
ASTROCAST-0404,1 55112U 23001DH  25284.71346825  .00009176  00000+0  39156-3 0  9996,2 55112  97.5778  10.7881 0008467 144.4172 215.7630 15.23104964106648
