Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   26003.14924685  .00024819  00000+0  67478-3 0  9993,2 55009  97.3429  67.3293 0006329   3.8602 356.2690 15.37519747166827
MENUT,1 55010U 23001B   26003.17208919  .00059692  00000+0  13779-2 0  9994,2 55010  97.3474  68.1158 0005279   7.6807 352.4521 15.42325091166824
BRO-8,1 55011U 23001C   26003.18517270  .00041713  00000+0  10747-2 0  9996,2 55011  97.3489  66.9927 0007257  10.2791 349.8602 15.39066013166744
CONNECTA T1.2,1 55012U 23001D   26003.15116664  .00052007  00000+0  12464-2 0  9992,2 55012  97.3529  71.9607 0006720 349.1502  10.9598 15.41221727167052
BIRKELAND,1 55015U 23001G   26003.19936620  .00015939  00000+0  44729-3 0  9994,2 55015  97.3579  70.9617 0006617 351.8164   8.2971 15.36624344166981
TRANSPORTER-6H,1 55016U 23001H   26003.15864623  .00023203  00000+0  64404-3 0  9999,2 55016  97.3417  67.2743 0007027 358.2176   1.9042 15.36885411166839
LYNK TOWER 4,1 55034U 23001AB  26003.12880919  .00014167  00000+0  48226-3 0  9995,2 55034  97.3465  63.7226 0008567 359.2481   0.8746 15.30486459166550
SKYKRAFT-1,1 55041U 23001AJ  26003.20097208  .00057779  00000+0  95881-3 0  9998,2 55041  97.3431  75.3621 0005075 324.5304  35.5610 15.51920793167349
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  26003.19157800  .00022089  00000+0  83062-3 0  9999,2 55045  97.3574  68.5662 0006753 319.8157  40.2582 15.27141578167055
LYNK TOWER 3,1 55046U 23001AP  26003.15600106  .00019707  00000+0  63583-3 0  9997,2 55046  97.3462  64.4938 0008548 359.7580   0.3656 15.32146510166606
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  26003.14787220  .00020454  00000+0  76586-3 0  9998,2 55047  97.3297  67.2740 0005894 277.2034  82.8535 15.27303763167122
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  26003.20407235  .00024903  00000+0  82760-3 0  9995,2 55048  97.2127  60.3729 0009633 321.9348  38.1212 15.31134359167130
ICEYE-X21,1 55049U 23001AS  26003.18692272  .00120004  00000+0  13260-2 0  9997,2 55049  97.3530  78.8391 0011433 294.2785  65.7279 15.62576947167548
ION SCV-008,1 55051U 23001AU  26003.21309782  .00013299  00000+0  51774-3 0  9995,2 55051  97.5765  97.0881 0014678 231.2655 128.7271 15.26027387166158
EOSSAT-1,1 55053U 23001AW  26003.14865579  .00013225  00000+0  44119-3 0  9994,2 55053  97.3493  65.2309 0009508 357.4803   2.6389 15.31150671166643
SKYKRAFT-1A,1 55054U 23001AX  26003.14054258  .00009004  00000+0  34032-3 0  9992,2 55054  97.3486  63.0671 0010097   4.8482 355.2853 15.27160616166519
VIGORIDE-5,1 55056U 23001AZ  26003.14063938  .00061680  00000+0  11818-2 0  9993,2 55056  97.3463  70.6621 0004300  19.4675 340.6739 15.47813406167023
ION SCV-007,1 55060U 23001BD  26003.15314463  .00001136  00000+0  16688-3 0  9992,2 55060  97.9251  69.2718 0013060 144.4936 215.7147 14.77355534161880
SKYKRAFT-1C,1 55061U 23001BE  26003.11773560  .00006629  00000+0  27827-3 0  9995,2 55061  97.3460  60.3350 0011186  17.2587 342.9028 15.23735122166330
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  26003.17613858  .00397427  00000+0  14522-2 0  9993,2 55064  97.1935  73.4950 0003499 251.3129 108.7763 15.87428826168459
YAM-5,1 55076U 23001BV  26003.15160134  .00018262  00000+0  54609-3 0  9996,2 55076  97.3453  66.7338 0009291 350.8678   9.2394 15.34578104166768
GAMA-ALPHA,1 55084U 23001CD  26002.99117421  .00756067  26397-3  15437-2 0  9995,2 55084  97.3414  85.6308 0004549 269.6484  90.4273 15.99456356168006
HUYGENS,1 55093U 23001CN  26003.19945962  .00017543  00000+0  49160-3 0  9996,2 55093  97.3494  70.3944 0009154 324.8934  35.1706 15.36628406167006
KUWAITSAT-1,1 55103U 23001CY  26003.14976983  .00033344  00000+0  77967-3 0  9993,2 55103  97.3489  72.0790 0008761 322.6484  37.4153 15.42049263167094
SHARJAHSAT-1,1 55104U 23001CZ  26003.11330589  .00032330  00000+0  74996-3 0  9990,2 55104  97.3437  70.1786 0006379 355.2684   4.8502 15.42313717166991
AAC-AIS-SAT1,1 55107U 23001DC  26003.17742949  .00010932  00000+0  11308-2 0  9997,2 55107  97.9381  79.1924 0010791 103.0998 257.1424 14.90223767153697
ASTROCAST-0402,1 55109U 23001DE  26003.03701641  .00016644  00000+0  66368-3 0  9991,2 55109  97.5657  94.1675 0006666 102.8054 257.3929 15.25252816119338
ASTROCAST-0401,1 55110U 23001DF  26003.18822098  .00013907  00000+0  55885-3 0  9990,2 55110  97.5643  94.2999 0009820  71.2673 288.9629 15.25009075166039
ASTROCAST-0403,1 55111U 23001DG  26003.16597376  .00020480  00000+0  79300-3 0  9999,2 55111  97.5705  94.7706 0005522 184.3275 175.7916 15.26195885119350
ASTROCAST-0404,1 55112U 23001DH  26003.15766837  .00013506  00000+0  54187-3 0  9996,2 55112  97.5736  95.1026 0006544 209.5036 150.5833 15.25094958119352
