Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25232.89102706  .00009385  00000+0  29760-3 0  9993,2 55009  97.3648 292.4360 0008544 113.9949 246.2188 15.32881712146078
MENUT,1 55010U 23001B   25232.90719750  .00021880  00000+0  71973-3 0  9997,2 55010  97.3725 292.8117 0008396 119.6254 240.5824 15.31503954146057
BRO-8,1 55011U 23001C   25232.85709155  .00015429  00000+0  50826-3 0  9996,2 55011  97.3714 291.9262 0009839 123.4854 236.7330 15.31519457145984
CONNECTA T1.2,1 55012U 23001D   25232.74493632  .00011093  00000+0  31478-3 0  9990,2 55012  97.3736 296.0313 0009827 105.2790 254.9540 15.36339487146238
BIRKELAND,1 55015U 23001G   25232.92234485  .00006978  00000+0  21974-3 0  9998,2 55015  97.3774 295.8450 0009421 103.4293 256.7999 15.33196413146235
OBJECT H,1 55016U 23001H   25232.85871854  .00009401  00000+0  30115-3 0  9999,2 55016  97.3634 292.4604 0009505 108.9071 251.3202 15.32547238146087
KSF3-B,1 55019U 23001L   25232.83719484  .00026452  00000+0  38517-3 0  9999,2 55019  97.3685 305.6070 0004079  22.8346 337.3090 15.55706171146909
FLOCK 4Y-24,1 55020U 23001M   25232.74603016  .00226740  00000+0  15490-2 0  9990,2 55020  97.3634 308.6825 0002759 233.2654 126.8357 15.74143338147122
FLOCK 4Y-22,1 55022U 23001P   25232.72429530  .00148503  00000+0  14332-2 0  9991,2 55022  97.3572 307.7090 0001097   1.4507 358.6756 15.66004039147072
FLOCK 4Y-18,1 55023U 23001Q   25232.76587394  .00230919  00000+0  16157-2 0  9999,2 55023  97.3628 308.9682 0002199 215.8395 144.2722 15.73572178147125
FLOCK 4Y-14,1 55024U 23001R   25232.76825580  .00242593  00000+0  15938-2 0  9999,2 55024  97.3560 308.7471 0003051 221.3389 138.7645 15.75008400147135
FLOCK 4Y-25,1 55027U 23001U   25232.74999874  .01608003  18868-2  18369-2 0  9996,2 55027  97.3434 309.7201 0010767 266.7661  93.2390 16.09463015147225
FLOCK 4Y-5,1 55028U 23001V   25232.75644308  .02063535  41574-2  20724-2 0  9991,2 55028  97.3546 309.7880 0013709 264.7855  95.1865 16.11942200147190
FLOCK 4Y-10,1 55029U 23001W   25232.71083172  .00274413  00000+0  17011-2 0  9992,2 55029  97.3542 308.8998 0002214 269.1817  90.9195 15.76262323147137
FLOCK 4Y-7,1 55032U 23001Z   25232.76877133  .00117703  00000+0  13489-2 0  9992,2 55032  97.3629 306.4307 0002232  50.4215 309.7239 15.61711516146987
LYNK TOWER 4,1 55034U 23001AB  25232.91764475  .00006622  00000+0  24830-3 0  9995,2 55034  97.3683 290.0656 0011209 107.5563 252.6902 15.27519383145890
UMBRA-05,1 55036U 23001AD  25232.72921159  .00066584  00000+0  13422-2 0  9997,2 55036  97.3641 290.9053 0001944 313.5519  46.5569 15.46322238145937
SKYKRAFT-1,1 55041U 23001AJ  25232.90791205  .00018205  00000+0  42611-3 0  9990,2 55041  97.3661 298.0516 0008648  88.5463 271.6775 15.42142542146433
FLOCK 4Y-33,1 55042U 23001AK  25232.76020367  .00198110  00000+0  14940-2 0  9996,2 55042  97.3648 308.4600 0001898 236.0326 124.0757 15.71892094147110
FLOCK 4Y-11,1 55043U 23001AL  25232.74534102  .00115406  00000+0  13844-2 0  9991,2 55043  97.3677 306.2101 0004063  69.9130 290.2564 15.60519442146930
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25232.87116655  .00009935  00000+0  37874-3 0  9995,2 55045  97.3708 295.2074 0009330  77.3677 282.8605 15.26854820146414
LYNK TOWER 3,1 55046U 23001AP  25232.71527571  .00009152  00000+0  33559-3 0  9999,2 55046  97.3687 290.3789 0011146 109.7508 250.4935 15.28144709145899
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25232.89406807  .00009251  00000+0  34321-3 0  9995,2 55047  97.3452 294.3197 0009227  43.7944 316.4026 15.27774941146481
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25232.88688371  .00009644  00000+0  35553-3 0  9997,2 55048  97.2358 288.8116 0008027  98.7540 261.4609 15.27974963146442
ICEYE-X21,1 55049U 23001AS  25232.83721007  .00012848  00000+0  27227-3 0  9996,2 55049  97.3706 300.1234 0016137  75.9139 284.3902 15.45081709146540
ION SCV-008,1 55051U 23001AU  25232.81915018  .00005257  00000+0  22325-3 0  9994,2 55051  97.5830 320.1087 0016254 353.6538   6.4490 15.23401884145528
EOSSAT-1,1 55053U 23001AW  25232.67311927  .00006491  00000+0  23775-3 0  9990,2 55053  97.3705 291.1197 0012135 107.0614 253.1956 15.28290061145939
SKYKRAFT-1A,1 55054U 23001AX  25232.87946104  .00004317  00000+0  17423-3 0  9992,2 55054  97.3696 289.8943 0012266 111.5542 248.7004 15.25250294145886
VIGORIDE-5,1 55056U 23001AZ  25232.90821016  .00010575  00000+0  28187-3 0  9994,2 55056  97.3677 294.1667 0010069  87.9162 272.3236 15.38297413146173
SKYKRAFT-1B,1 55058U 23001BB  25232.75240554  .00058907  00000+0  69546-3 0  9996,2 55058  97.3606 304.2190 0004967  77.0581 283.1231 15.61137207146834
ION SCV-007,1 55060U 23001BD  25232.88546669  .00000386  00000+0  61790-4 0  9991,2 55060  97.9447 296.2167 0011526 220.8150 139.2197 14.77107003141912
SKYKRAFT-1C,1 55061U 23001BE  25232.90476935  .00003158  00000+0  13972-3 0  9991,2 55061  97.3677 287.8879 0012660 120.7282 239.5203 15.22331494145754
ICEYE-X27,1 55062U 23001BF  25232.91720402  .00071094  00000+0  80706-3 0  9997,2 55062  97.3628 302.2452 0004597 139.8712 220.2887 15.62113080146691
FLOCK 4Y-20,1 55063U 23001BG  25232.77478238  .00298481  00000+0  16786-2 0  9996,2 55063  97.3634 308.9756 0006478 241.7650 118.2963 15.78390689147111
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25232.88952608  .00036287  00000+0  56215-3 0  9993,2 55064  97.2261 294.9110 0005150  47.5850 312.5839 15.53935996147283
FLOCK 4Y-12,1 55065U 23001BJ  25232.73882162  .00203980  00000+0  15521-2 0  9995,2 55065  97.3603 308.8997 0001453 206.7665 153.3523 15.71661396147111
FLOCK 4Y-15,1 55068U 23001BM  25232.78441205  .00243946  00000+0  16025-2 0  9998,2 55068  97.3537 308.5346 0000940 206.7922 153.3295 15.75009334147153
FLOCK 4Y-2,1 55074U 23001BT  25232.75264967  .00202890  00000+0  15257-2 0  9999,2 55074  97.3593 308.7863 0000588 225.4833 134.6382 15.71946224147125
YAM-5,1 55076U 23001BV  25232.73698930  .00008764  00000+0  29697-3 0  9998,2 55076  97.3673 292.1517 0012168 105.8659 254.3924 15.30729012146021
FLOCK 4Y-21,1 55077U 23001BW  25232.74094801  .00226964  00000+0  15893-2 0  9993,2 55077  97.3607 309.0886 0001347 248.6561 111.4559 15.73565163147133
OBJECT CA,1 55081U 23001CA  25232.88577082  .00050252  00000+0  59990-3 0  9992,2 55081  97.3620 304.8274 0006225  73.8102 286.3840 15.60874036146868
GAMA-ALPHA,1 55084U 23001CD  25232.83653913  .00040338  00000+0  56880-3 0  9997,2 55084  97.3665 303.4857 0007051  73.2279 286.9749 15.56477834146795
KSF3-D,1 55085U 23001CE  25232.88550532  .00125998  00000+0  10237-2 0  9997,2 55085  97.3612 307.0153 0001465 114.7656 245.3759 15.70317642147034
KSF3-A,1 55086U 23001CF  25232.83663337  .00027419  00000+0  39828-3 0  9998,2 55086  97.3694 305.7303 0003620  55.5128 304.6468 15.55767185146914
HUYGENS,1 55093U 23001CN  25232.85716979  .00007123  00000+0  22402-3 0  9999,2 55093  97.3697 295.3612 0012714  85.0526 275.2167 15.33195544146241
KUWAITSAT-1,1 55103U 23001CY  25232.69569070  .00012255  00000+0  35236-3 0  9992,2 55103  97.3700 296.1299 0012523  87.2237 273.0440 15.35870764146267
SHARJAHSAT-1,1 55104U 23001CZ  25232.87983501  .00011482  00000+0  32740-3 0  9990,2 55104  97.3659 294.4781 0009180 109.4725 250.7512 15.36182921146198
AAC-AIS-SAT1,1 55107U 23001DC  25232.77751339  .00003882  00000+0  42828-3 0  9997,2 55107  97.9537 303.3203 0010377 181.5950 178.5235 14.88040945133541
ASTROCAST-0402,1 55109U 23001DE  25232.74451102  .00006734  00000+0  29698-3 0  9990,2 55109  97.5735 317.7021 0004980 200.9762 159.1270 15.22110046 98730
ASTROCAST-0401,1 55110U 23001DF  25232.76144087  .00007122  00000+0  31358-3 0  9993,2 55110  97.5732 317.7239 0009420 174.0873 186.0476 15.22117990145418
