Satellite Name,TLE Line 1,TLE Line 2
EOSSAT-1,1 55053U 23001AW  25327.09566794  .00008013  00000+0  27560-3 0  9993,2 55053  97.3544  24.5667 0011358 127.4505 232.7771 15.30283017160369
SKYKRAFT-1A,1 55054U 23001AX  25327.11541088  .00005416  00000+0  20935-3 0  9999,2 55054  97.3534  22.6725 0011427 134.6285 225.5887 15.26588953160253
VIGORIDE-5,1 55056U 23001AZ  25327.11076742  .00030794  00000+0  65598-3 0  9992,2 55056  97.3503  29.0766 0006138 121.9174 238.2672 15.44862708160689
SKYKRAFT-1B,1 55058U 23001BB  25326.73634641  .00359863  52451-4  98661-3 0  9999,2 55058  97.3361  43.3284 0000539 303.9739  56.1485 15.94016994161600
ION SCV-007,1 55060U 23001BD  25327.10793478  .00000603  00000+0  92145-4 0  9993,2 55060  97.9306  28.9258 0011029 283.0909  76.9070 14.77282483155826
SKYKRAFT-1C,1 55061U 23001BE  25327.13392250  .00003751  00000+0  16068-3 0  9996,2 55061  97.3513  20.1996 0011768 145.9940 214.2053 15.23323328160094
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25327.20705588  .00112063  00000+0  89870-3 0  9997,2 55064  97.2046  30.8445 0003086  45.7153 314.4363 15.70672107161992
YAM-5,1 55076U 23001BV  25327.12091608  .00011183  00000+0  34801-3 0  9997,2 55076  97.3509  25.9082 0011250 125.1985 235.0312 15.33406766160479
OBJECT CA,1 55081U 23001CA  25326.02891530  .00213119  00000+0  96203-3 0  9990,2 55081  97.3438  42.6469 0001851  80.5937 279.5542 15.83447630161477
GAMA-ALPHA,1 55084U 23001CD  25327.14107562  .00139269  00000+0  90968-3 0  9997,2 55084  97.3511  41.7794 0002738  82.5345 277.6231 15.75433928161530
KSF3-A,1 55086U 23001CF  25325.00395081  .00424902  00000+0  15242-2 0  9999,2 55086  97.3476  42.0441 0004095 296.9102  63.1751 15.87740550161333
HUYGENS,1 55093U 23001CN  25327.16053494  .00010455  00000+0  30348-3 0  9994,2 55093  97.3543  29.4098 0012168 104.0194 256.2403 15.35618286160705
KUWAITSAT-1,1 55103U 23001CY  25327.11215718  .00018232  00000+0  45615-3 0  9994,2 55103  97.3541  30.7890 0011494 102.9784 257.2747 15.40092942160773
SHARJAHSAT-1,1 55104U 23001CZ  25327.14848301  .00017512  00000+0  43428-3 0  9998,2 55104  97.3493  28.9733 0008107 125.0276 235.1732 15.40405430160683
AAC-AIS-SAT1,1 55107U 23001DC  25327.14256089  .00006058  00000+0  64025-3 0  9996,2 55107  97.9419  37.9889 0008974 233.9589 126.0797 14.89566706147589
ASTROCAST-0402,1 55109U 23001DE  25326.82363740  .00008927  00000+0  36845-3 0  9991,2 55109  97.5683  52.5350 0004092 236.9018 123.1827 15.24267108113054
ASTROCAST-0401,1 55110U 23001DF  25326.97051558  .00007610  00000+0  31521-3 0  9994,2 55110  97.5672  52.6795 0008152 203.6999 156.3863 15.24180981159756
ASTROCAST-0403,1 55111U 23001DG  25326.77820057  .00012737  00000+0  51308-3 0  9992,2 55111  97.5730  52.8832 0005304 357.5731   2.5479 15.24981502113040
ASTROCAST-0404,1 55112U 23001DH  25326.81045582  .00007353  00000+0  30534-3 0  9996,2 55112  97.5768  53.2967 0007219  15.8422 344.3039 15.24112282113055
