Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25206.44856350  .00010102  00000+0  32563-3 0  9990,2 55009  97.3671 266.1163 0006637 196.8897 163.2125 15.32348324142023
MENUT,1 55010U 23001B   25206.43556886  .00006920  00000+0  23727-3 0  9997,2 55010  97.3750 266.5025 0006993 200.1752 159.9213 15.30477287142005
BRO-8,1 55011U 23001C   25206.45415140  .00013546  00000+0  45801-3 0  9996,2 55011  97.3738 265.6814 0007920 208.4110 151.6700 15.30722032141941
CONNECTA T1.2,1 55012U 23001D   25206.16618613  .00010593  00000+0  30637-3 0  9995,2 55012  97.3761 269.4060 0008094 186.6440 173.4697 15.35771266142158
BIRKELAND,1 55015U 23001G   25206.48615205  .00008272  00000+0  26362-3 0  9998,2 55015  97.3797 269.4725 0007764 185.3972 174.7188 15.32768191142189
OBJECT H,1 55016U 23001H   25206.41071913  .00008759  00000+0  28539-3 0  9992,2 55016  97.3658 266.1524 0007686 192.0155 168.0904 15.32040898142031
KSF3-B,1 55019U 23001L   25206.45076130  .00051773  00000+0  80648-3 0  9998,2 55019  97.3710 278.4362 0006851 104.0071 256.1944 15.53697803142807
FLOCK 4Y-24,1 55020U 23001M   25206.46957908  .00130179  00000+0  13355-2 0  9990,2 55020  97.3681 281.0631 0004461 174.4558 185.6751 15.64510503143009
FLOCK 4Y-22,1 55022U 23001P   25206.46659560  .00076930  00000+0  97314-3 0  9997,2 55022  97.3618 280.3976 0005996 142.2835 217.8842 15.59244358142970
FLOCK 4Y-18,1 55023U 23001Q   25206.16226259  .00129631  00000+0  13486-2 0  9994,2 55023  97.3675 281.0266 0004817 183.2352 176.8877 15.64154532142943
FLOCK 4Y-14,1 55024U 23001R   25206.18555192  .00132822  00000+0  13270-2 0  9995,2 55024  97.3614 280.8027 0004249 182.0224 178.1020 15.65174544142966
FLOCK 4Y-30,1 55025U 23001S   25206.17584419  .04108042  24241-5  18234-2 0  9994,2 55025  97.3590 284.0502 0014155 266.0564  93.9108 16.22074025143140
FLOCK 4Y-25,1 55027U 23001U   25206.17117625  .00276714  00000+0  16129-2 0  9997,2 55027  97.3559 281.0152 0005326 183.5089 176.6141 15.77648715143003
FLOCK 4Y-5,1 55028U 23001V   25205.73946516  .00205810  00000+0  16135-2 0  9994,2 55028  97.3643 280.7260 0007151 200.7078 159.3896 15.70914063142911
FLOCK 4Y-10,1 55029U 23001W   25206.45962417  .00131675  00000+0  12896-2 0  9990,2 55029  97.3590 281.2796 0005897 169.2230 190.9157 15.65671246143017
FLOCK 4Y-7,1 55032U 23001Z   25205.73956955  .00039976  00000+0  56093-3 0  9993,2 55032  97.3667 278.4586 0006315 148.8285 211.3346 15.56618238142772
LYNK TOWER 4,1 55034U 23001AB  25205.72864084  .00006654  00000+0  25245-3 0  9997,2 55034  97.3709 263.2060 0009154 194.1560 165.9424 15.27146816141747
UMBRA-05,1 55036U 23001AD  25205.71377913  .00061138  00000+0  13868-2 0  9993,2 55036  97.3675 263.5250 0004438  95.7271 264.4483 15.42848410141768
SKYKRAFT-1,1 55041U 23001AJ  25206.42565264  .00017579  00000+0  42512-3 0  9995,2 55041  97.3688 271.3244 0008118 168.4054 191.7381 15.41167876142358
FLOCK 4Y-33,1 55042U 23001AK  25205.68643995  .00135576  00000+0  14763-2 0  9995,2 55042  97.3700 280.0740 0004360 161.5704 198.5713 15.62968041142870
FLOCK 4Y-11,1 55043U 23001AL  25205.64145258  .00034187  00000+0  47989-3 0  9994,2 55043  97.3712 278.1694 0007011 160.3797 199.7730 15.56633077142711
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25206.45539271  .00010388  00000+0  40247-3 0  9995,2 55045  97.3732 269.1334 0008941 155.6622 204.5041 15.26305347142389
LYNK TOWER 3,1 55046U 23001AP  25205.73293843  .00009034  00000+0  33634-3 0  9996,2 55046  97.3712 263.6988 0009264 196.4313 163.6627 15.27667368141773
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25206.43979960  .00010890  00000+0  39325-3 0  9991,2 55047  97.3459 268.2389 0010430 121.8730 238.3526 15.28607586142440
