Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25344.97373159  .00020365  00000+0  56826-3 0  9992,2 55009  97.3461  44.1720 0007948  76.5873 283.6257 15.36740263163261
MENUT,1 55010U 23001B   25344.92884459  .00049891  00000+0  12332-2 0  9997,2 55010  97.3511  44.7303 0007205  78.5912 281.6143 15.40290908163245
BRO-8,1 55011U 23001C   25344.96329977  .00035455  00000+0  95483-3 0  9991,2 55011  97.3519  43.7271 0008691  84.4712 275.7524 15.37723613163170
CONNECTA T1.2,1 55012U 23001D   25344.44361860  .00019207  00000+0  47902-3 0  9992,2 55012  97.3557  48.1138 0008639  68.6383 291.5785 15.40209132163404
BIRKELAND,1 55015U 23001G   25344.94720264  .00013821  00000+0  39475-3 0  9999,2 55015  97.3604  47.7085 0008736  68.6357 291.5819 15.36089973163418
OBJECT H,1 55016U 23001H   25344.90888314  .00018778  00000+0  53396-3 0  9991,2 55016  97.3448  44.0682 0008777  72.5469 287.6734 15.36159914163269
LYNK TOWER 4,1 55034U 23001AB  25344.91470194  .00012988  00000+0  44874-3 0  9993,2 55034  97.3492  40.7575 0010511  74.1133 286.1266 15.30006409163007
SKYKRAFT-1,1 55041U 23001AJ  25344.97328413  .00048441  00000+0  86075-3 0  9995,2 55041  97.3473  51.6614 0006786  45.2232 314.9570 15.50019126163748
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25344.92482685  .00018723  00000+0  71952-3 0  9994,2 55045  97.3603  45.6358 0008736  41.7760 318.4144 15.26440124163508
LYNK TOWER 3,1 55046U 23001AP  25344.63890465  .00018244  00000+0  60095-3 0  9996,2 55046  97.3495  41.1729 0010288  75.8508 284.3876 15.31479772163009
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25344.94989060  .00017837  00000+0  66156-3 0  9992,2 55047  97.3314  44.4898 0007992  10.4823 349.6581 15.27632117163586
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25344.93907541  .00022317  00000+0  73230-3 0  9996,2 55048  97.2162  37.7401 0006765  54.5842 305.6031 15.31588786163577
ICEYE-X21,1 55049U 23001AS  25344.91000626  .00095655  00000+0  12258-2 0  9990,2 55049  97.3546  54.7175 0011445  17.5270 342.6379 15.58775875163917
ION SCV-008,1 55051U 23001AU  25344.21020278  .00010266  00000+0  40574-3 0  9999,2 55051  97.5771  72.7681 0014983 322.3087  37.7099 15.25587667162494
EOSSAT-1,1 55053U 23001AW  25344.42187207  .00011568  00000+0  39192-3 0  9990,2 55053  97.3520  41.7247 0011492  74.8946 285.3565 15.30661766163012
SKYKRAFT-1A,1 55054U 23001AX  25344.87736031  .00007906  00000+0  30178-3 0  9991,2 55054  97.3514  40.1600 0011793  79.8394 280.4175 15.26856262162966
VIGORIDE-5,1 55056U 23001AZ  25344.98100848  .00035403  00000+0  72286-3 0  9995,2 55056  97.3482  47.1709 0006087  68.6927 291.4972 15.46081258163445
ION SCV-007,1 55060U 23001BD  25344.92151808  .00000896  00000+0  13334-3 0  9993,2 55060  97.9286  46.4385 0011497 219.3735 140.6641 14.77316716158459
SKYKRAFT-1C,1 55061U 23001BE  25344.93432968  .00005455  00000+0  23095-3 0  9995,2 55061  97.3491  37.6313 0012543  90.4723 269.7952 15.23516235162805
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25344.95116726  .00164466  00000+0  10178-2 0  9996,2 55064  97.1994  49.2033 0002915 321.3284  38.7774 15.76603599164785
YAM-5,1 55076U 23001BV  25344.41106659  .00016199  00000+0  49446-3 0  9994,2 55076  97.3486  43.1064 0011205  70.4930 289.7522 15.33931686163125
OBJECT CA,1 55081U 23001CA  25344.92610208  .00480090  95605-4  12206-2 0  9994,2 55081  97.3319  63.0189 0000964 352.8177   7.3085 15.95439236164474
GAMA-ALPHA,1 55084U 23001CD  25344.69804168  .00285708  00000+0  13182-2 0  9994,2 55084  97.3480  60.4614 0003012 332.4281  27.6828 15.82795258164304
KSF3-A,1 55086U 23001CF  25342.90460749  .02888740  23801-5  14350-2 0  9996,2 55086  97.3248  61.6366 0009113 316.1675  43.8890 16.20813085164197
HUYGENS,1 55093U 23001CN  25344.94727701  .00013883  00000+0  39615-3 0  9992,2 55093  97.3519  47.1679 0011425  47.9583 312.2631 15.36088925163433
KUWAITSAT-1,1 55103U 23001CY  25344.91003811  .00029446  00000+0  71352-3 0  9996,2 55103  97.3516  48.6844 0010814  45.8923 314.3211 15.40976356163513
SHARJAHSAT-1,1 55104U 23001CZ  25344.87789956  .00027501  00000+0  66083-3 0  9998,2 55104  97.3466  46.7957 0008122  71.2501 288.9626 15.41270317163416
AAC-AIS-SAT1,1 55107U 23001DC  25344.94217866  .00010048  00000+0  10492-2 0  9995,2 55107  97.9396  55.8585 0009991 173.7863 186.3480 14.89873313150230
ASTROCAST-0402,1 55109U 23001DE  25344.67719586  .00012623  00000+0  51243-3 0  9994,2 55109  97.5663  70.5636 0005505 171.2786 188.8548 15.24723775115778
ASTROCAST-0401,1 55110U 23001DF  25344.49731135  .00011768  00000+0  47999-3 0  9992,2 55110  97.5653  70.3725 0009494 143.8498 216.3382 15.24554760162425
ASTROCAST-0403,1 55111U 23001DG  25344.49164800  .00015175  00000+0  60104-3 0  9991,2 55111  97.5705  70.8021 0004319 283.3849  76.6907 15.25511912115745
ASTROCAST-0404,1 55112U 23001DH  25344.20563130  .00011229  00000+0  45732-3 0  9996,2 55112  97.5746  70.8784 0006159 310.5482  49.5218 15.24642310115703
