Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25232.23823606  .00011792  00000+0  37331-3 0  9998,2 55009  97.3649 291.7861 0008538 115.8480 244.3644 15.32870444145975
MENUT,1 55010U 23001B   25232.18847766  .00027471  00000+0  90320-3 0  9995,2 55010  97.3726 292.0967 0008356 121.6300 238.5758 15.31473671145946
BRO-8,1 55011U 23001C   25232.26905621  .00017188  00000+0  56607-3 0  9994,2 55011  97.3716 291.3414 0009844 125.2187 234.9977 15.31502970145893
CONNECTA T1.2,1 55012U 23001D   25232.15874527  .00011623  00000+0  32981-3 0  9990,2 55012  97.3739 295.4442 0009819 106.9389 253.2932 15.36327576146143
BIRKELAND,1 55015U 23001G   25232.26968853  .00008892  00000+0  27936-3 0  9999,2 55015  97.3775 295.1938 0009430 105.1625 255.0661 15.33189534146131
OBJECT H,1 55016U 23001H   25232.27107850  .00010369  00000+0  33197-3 0  9991,2 55016  97.3636 291.8758 0009488 110.6747 249.5513 15.32537948145992
KSF3-B,1 55019U 23001L   25232.25829235  .00032491  00000+0  47291-3 0  9990,2 55019  97.3683 305.0101 0004169  24.4763 335.6688 15.55677110146811
FLOCK 4Y-24,1 55020U 23001M   25232.17386070  .00273784  00000+0  18809-2 0  9992,2 55020  97.3631 308.0770 0002556 230.3837 129.7202 15.73879767147030
FLOCK 4Y-22,1 55022U 23001P   25231.76571803  .00147545  00000+0  14415-2 0  9992,2 55022  97.3576 306.7071 0001094  13.3771 346.7518 15.65699107146928
FLOCK 4Y-18,1 55023U 23001Q   25232.19349539  .00253760  00000+0  17909-2 0  9998,2 55023  97.3623 308.3618 0002331 208.3750 151.7388 15.73303873147027
FLOCK 4Y-14,1 55024U 23001R   25232.19639652  .00272742  00000+0  18074-2 0  9992,2 55024  97.3561 308.1418 0003099 217.2839 142.8211 15.74723804147043
FLOCK 4Y-25,1 55027U 23001U   25232.19010720  .01780944  23767-2  22920-2 0  9996,2 55027  97.3449 309.0975 0010542 266.8002  93.2074 16.07713788147135
FLOCK 4Y-5,1 55028U 23001V   25232.19730895  .01965048  33099-2  22756-2 0  9995,2 55028  97.3547 309.1635 0013498 261.7414  98.2339 16.09542857147108
FLOCK 4Y-10,1 55029U 23001W   25232.20291703  .00305557  00000+0  19091-2 0  9991,2 55029  97.3547 308.3616 0001969 264.4252  95.6789 15.75996649147057
FLOCK 4Y-7,1 55032U 23001Z   25232.19207371  .00136342  00000+0  15664-2 0  9997,2 55032  97.3634 305.8310 0002332  58.5947 301.5538 15.61583748146898
LYNK TOWER 4,1 55034U 23001AB  25231.73849821  .00006217  00000+0  23339-3 0  9996,2 55034  97.3683 288.9005 0011137 111.0719 249.1712 15.27503499145719
UMBRA-05,1 55036U 23001AD  25231.69377260  .00065982  00000+0  13374-2 0  9997,2 55036  97.3644 289.8535 0001767 322.8442  37.2685 15.46164321145778
SKYKRAFT-1,1 55041U 23001AJ  25232.25903576  .00021039  00000+0  49229-3 0  9995,2 55041  97.3662 297.3964 0008691  90.4964 269.7279 15.42120552146332
