Satellite Name,TLE Line 1,TLE Line 2
EOSSAT-1,1 55053U 23001AW  25201.43750667  .00004981  00000+0  18553-3 0  9998,2 55053  97.3736 260.2162 0009632 209.9940 150.0749 15.27882443141160
SKYKRAFT-1A,1 55054U 23001AX  25200.79549569  .00003240  00000+0  13273-3 0  9995,2 55054  97.3726 258.2989 0009644 219.2797 140.7742 15.24963081140995
VIGORIDE-5,1 55056U 23001AZ  25200.89316458  .00013965  00000+0  38570-3 0  9999,2 55056  97.3704 262.0358 0009440 188.0087 172.1008 15.37128426141259
SKYKRAFT-1B,1 55058U 23001BB  25200.60201776  .00042350  00000+0  57233-3 0  9993,2 55058  97.3638 270.9214 0006745 171.1632 188.9743 15.57616947141826
ION SCV-007,1 55060U 23001BD  25201.45331737  .00000343  00000+0  55788-4 0  9991,2 55060  97.9479 265.2555 0011702 333.0888  26.9714 14.77074431137274
SKYKRAFT-1C,1 55061U 23001BE  25200.76015790  .00002528  00000+0  11326-3 0  9999,2 55061  97.3706 256.3789 0009856 231.5065 128.5288 15.22120880140863
ICEYE-X27,1 55062U 23001BF  25201.16312066  .00048710  00000+0  65381-3 0  9994,2 55062  97.3667 269.3216 0004101 197.8653 162.2459 15.57787102141741
FLOCK 4Y-20,1 55063U 23001BG  25201.46703295  .00174079  00000+0  20343-2 0  9992,2 55063  97.3708 276.0433 0006582 174.6775 185.4554 15.60994812142204
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25201.50509059  .00027925  00000+0  47145-3 0  9997,2 55064  97.2305 263.3088 0007060 141.3810 218.7948 15.51576391142413
FLOCK 4Y-12,1 55065U 23001BJ  25201.17908737  .00101237  00000+0  11605-2 0  9997,2 55065  97.3660 275.8677 0005914 174.9829 185.1489 15.61744845142160
FLOCK 4Y-15,1 55068U 23001BM  25201.46668640  .00117725  00000+0  12463-2 0  9990,2 55068  97.3585 275.6619 0006506 170.8244 189.3134 15.63736835142241
FLOCK 4Y-26,1 55070U 23001BP  25201.47024494  .01043718  56222-3  18581-2 0  9996,2 55070  97.3579 278.5750 0010302 242.3783 117.6450 16.01845629142382
FLOCK 4Y-2,1 55074U 23001BT  25201.45342898  .00103240  00000+0  11727-2 0  9999,2 55074  97.3647 276.0205 0006681 172.1402 187.9962 15.61969560142220
YAM-5,1 55076U 23001BV  25201.41895844  .00006354  00000+0  21987-3 0  9999,2 55076  97.3705 261.0688 0009942 208.9127 151.1564 15.30185706141230
FLOCK 4Y-21,1 55077U 23001BW  25201.46464986  .00107276  00000+0  11802-2 0  9993,2 55077  97.3670 276.2832 0006372 169.4957 190.6435 15.62785192142233
FLOCK 4Y-13,1 55079U 23001BY  25201.45337884  .00323383  00000+0  15411-2 0  9999,2 55079  97.3570 277.2954 0008044 196.1148 163.9866 15.81969554142314
OBJECT CA,1 55081U 23001CA  25201.43805906  .00041330  00000+0  55992-3 0  9993,2 55081  97.3660 272.2585 0008073 170.6930 189.4477 15.57543734141962
FLOCK 4Y-34,1 55082U 23001CB  25201.15065248  .00492126  92962-4  17176-2 0  9997,2 55082  97.3562 277.2553 0008066 215.3976 144.6762 15.89250682142292
GAMA-ALPHA,1 55084U 23001CD  25201.43600096  .00033629  00000+0  52347-3 0  9992,2 55084  97.3706 271.1428 0008029 166.3900 193.7572 15.53798820141913
KSF3-D,1 55085U 23001CE  25201.52357223  .00078707  00000+0  85281-3 0  9993,2 55085  97.3657 274.1754 0005838 171.7606 188.3749 15.63279703142127
KSF3-A,1 55086U 23001CF  25201.47817638  .00019839  00000+0  32898-3 0  9996,2 55086  97.3728 273.4719 0006927 150.9434 209.2205 15.52150653142049
HUYGENS,1 55093U 23001CN  25201.45924803  .00006176  00000+0  19782-3 0  9992,2 55093  97.3726 264.0717 0011242 185.2755 174.8371 15.32686022141437
KUWAITSAT-1,1 55103U 23001CY  25200.89391231  .00008584  00000+0  25351-3 0  9998,2 55103  97.3729 264.3133 0011086 190.1313 169.9709 15.35147905141387
SHARJAHSAT-1,1 55104U 23001CZ  25201.47532722  .00008590  00000+0  25165-3 0  9996,2 55104  97.3691 263.0609 0006975 211.0977 148.9855 15.35436597141376
AAC-AIS-SAT1,1 55107U 23001DC  25201.50629392  .00002833  00000+0  31648-3 0  9990,2 55107  97.9561 271.9580 0008729 293.1815  66.8482 14.87756893128894
ASTROCAST-0402,1 55109U 23001DE  25201.18518321  .00005775  00000+0  25795-3 0  9999,2 55109  97.5747 285.9295 0004759 345.5658  14.5440 15.21739377 93939
ASTROCAST-0401,1 55110U 23001DF  25201.20176992  .00005301  00000+0  23737-3 0  9997,2 55110  97.5745 285.9531 0007665 295.8651  64.1794 15.21684164140615
ASTROCAST-0403,1 55111U 23001DG  25201.48576458  .00004514  00000+0  20206-3 0  9992,2 55111  97.5798 286.5039 0007730  70.2372 289.9696 15.21772561 93975
ASTROCAST-0404,1 55112U 23001DH  25201.49941551  .00004841  00000+0  21650-3 0  9991,2 55112  97.5827 286.8898 0009296  84.4961 275.7335 15.21759487 93981
