Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25318.85422407  .00018306  00000+0  52697-3 0  9995,2 55009  97.3507  18.0966 0007232 155.3303 204.8288 15.35793698159256
MENUT,1 55010U 23001B   25318.85774301  .00040362  00000+0  10766-2 0  9997,2 55010  97.3566  18.5703 0006610 154.6298 205.5272 15.38007688159230
BRO-8,1 55011U 23001C   25318.85484704  .00027400  00000+0  77791-3 0  9993,2 55011  97.3568  17.6153 0007908 167.7924 192.3513 15.36140226159161
CONNECTA T1.2,1 55012U 23001D   25318.44811948  .00017199  00000+0  44244-3 0  9994,2 55012  97.3600  21.9901 0008599 146.7954 213.3833 15.39284354159405
BIRKELAND,1 55015U 23001G   25318.81912660  .00011841  00000+0  34593-3 0  9995,2 55015  97.3645  21.5942 0008449 146.6186 213.5592 15.35421198159407
OBJECT H,1 55016U 23001H   25318.84529916  .00016249  00000+0  47574-3 0  9997,2 55016  97.3495  18.0744 0008162 152.7504 207.4169 15.35279560159266
KSF3-B,1 55019U 23001L   25318.85136690  .00323580  00000+0  16091-2 0  9992,2 55019  97.3486  35.2211 0003787 346.9477  13.1692 15.81069843160349
LYNK TOWER 4,1 55034U 23001AB  25318.61816292  .00011564  00000+0  40722-3 0  9991,2 55034  97.3540  14.7531 0009745 154.6640 205.5080 15.29422803158986
UMBRA-05,1 55036U 23001AD  25318.16412864  .01872335  20609-2  48627-2 0  9993,2 55036  97.3403  19.3852 0006459 290.4510  69.6072 15.95514813159254
SKYKRAFT-1,1 55041U 23001AJ  25318.80861944  .00038728  00000+0  74268-3 0  9997,2 55041  97.3523  25.0298 0007403 126.2563 233.9373 15.47876727159695
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25318.89238231  .00015993  00000+0  63096-3 0  9993,2 55045  97.3647  19.9996 0009271 120.9915 239.2235 15.25593880159531
LYNK TOWER 3,1 55046U 23001AP  25318.16948933  .00015690  00000+0  53070-3 0  9996,2 55046  97.3544  14.9426 0009477 158.3412 201.8231 15.30663103158954
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25318.80683019  .00015837  00000+0  60258-3 0  9998,2 55047  97.3360  18.7980 0009483  92.4164 267.8161 15.26799614159594
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25318.86432742  .00017393  00000+0  58414-3 0  9990,2 55048  97.2210  12.3625 0006918 139.4288 220.7470 15.30888633159588
ICEYE-X21,1 55049U 23001AS  25318.81173992  .00070476  00000+0  10519-2 0  9999,2 55049  97.3585  27.8190 0012244 119.0560 241.1922 15.54739132159853
ION SCV-008,1 55051U 23001AU  25318.82254644  .00009257  00000+0  37125-3 0  9999,2 55051  97.5790  47.0600 0017059  51.0197 309.2557 15.25098686158620
EOSSAT-1,1 55053U 23001AW  25317.61360022  .00018883  00000+0  64919-3 0  9991,2 55053  97.3567  15.1772 0010591 157.6859 202.4845 15.30084878158910
SKYKRAFT-1A,1 55054U 23001AX  25318.59390038  .00007050  00000+0  27266-3 0  9998,2 55054  97.3558  14.2823 0010709 162.5382 197.6227 15.26471932158954
VIGORIDE-5,1 55056U 23001AZ  25318.42938595  .00038174  00000+0  83088-3 0  9993,2 55056  97.3530  20.2964 0005759 146.1466 214.0151 15.44184862159346
SKYKRAFT-1B,1 55058U 23001BB  25318.18149210  .00437914  00000+0  15718-2 0  9995,2 55058  97.3385  34.0732 0001303 144.4063 215.7296 15.87700705160243
ION SCV-007,1 55060U 23001BD  25318.64128367  .00001239  00000+0  18180-3 0  9993,2 55060  97.9321  20.6007 0011369 313.4957  46.5307 14.77266812154577
SKYKRAFT-1C,1 55061U 23001BE  25318.59424132  .00005241  00000+0  22395-3 0  9997,2 55061  97.3537  11.8358 0010985 174.5056 185.6303 15.23237708158794
ICEYE-X27,1 55062U 23001BF  25318.80844860  .04739858  24319-5  13498-2 0  9996,2 55062  97.3280  33.5018 0006496 267.2274  92.8276 16.27609318160233
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25318.85558134  .00127670  00000+0  11154-2 0  9990,2 55064  97.2079  22.2471 0003620  77.8714 282.2953 15.68537486160684
YAM-5,1 55076U 23001BV  25318.63694840  .00013215  00000+0  41384-3 0  9992,2 55076  97.3535  17.4714 0010676 152.5574 207.6234 15.33169746159172
OBJECT CA,1 55081U 23001CA  25318.43790856  .00193000  00000+0  10076-2 0  9994,2 55081  97.3445  34.5376 0002517 111.2049 248.9488 15.80342018160275
GAMA-ALPHA,1 55084U 23001CD  25318.17731667  .00156281  00000+0  11472-2 0  9994,2 55084  97.3518  32.3056 0004001 118.2042 241.9626 15.72648889160127
KSF3-A,1 55086U 23001CF  25318.81859417  .00405216  00000+0  18122-2 0  9995,2 55086  97.3518  35.3956 0002960 290.6974  69.3978 15.83168048160355
HUYGENS,1 55093U 23001CN  25318.81916828  .00012046  00000+0  35156-3 0  9995,2 55093  97.3563  21.0833 0011996 130.0361 230.1937 15.35412305159429
KUWAITSAT-1,1 55103U 23001CY  25318.14465826  .00040433  00000+0  10195-2 0  9996,2 55103  97.3561  21.7775 0011222 131.9965 228.2239 15.39695502159398
SHARJAHSAT-1,1 55104U 23001CZ  25318.83260135  .00024021  00000+0  60195-3 0  9990,2 55104  97.3515  20.6185 0007706 151.3551 208.8120 15.40025456159402
AAC-AIS-SAT1,1 55107U 23001DC  25318.81256043  .00008583  00000+0  90716-3 0  9991,2 55107  97.9433  29.6266 0008638 264.3710  95.6522 14.89440731146342
ASTROCAST-0402,1 55109U 23001DE  25318.48594383  .00012547  00000+0  51940-3 0  9999,2 55109  97.5685  44.1180 0003820 275.3972  84.6829 15.24071863111780
ASTROCAST-0401,1 55110U 23001DF  25318.69807345  .00010134  00000+0  42073-3 0  9996,2 55110  97.5673  44.3306 0007596 235.5380 124.5139 15.24015361158494
ASTROCAST-0403,1 55111U 23001DG  25318.50981584  .00016064  00000+0  65138-3 0  9990,2 55111  97.5735  44.5226 0005966  26.0646 334.0891 15.24702547111787
