Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25316.24791144  .00020600  00000+0  59560-3 0  9999,2 55009  97.3504  15.4954 0007037 164.0803 196.0663 15.35632128158850
MENUT,1 55010U 23001B   25316.25504394  .00142944  00000+0  37933-2 0  9996,2 55010  97.3564  15.9626 0006482 162.6492 197.4976 15.37711940158832
BRO-8,1 55011U 23001C   25316.31420469  .00117604  00000+0  33135-2 0  9999,2 55011  97.3565  15.0768 0007776 176.3556 183.7746 15.35943003158773
CONNECTA T1.2,1 55012U 23001D   25316.17276814  .00018852  00000+0  48706-3 0  9993,2 55012  97.3597  19.7047 0008439 153.8869 206.2804 15.39134833159059
BIRKELAND,1 55015U 23001G   25316.27739031  .00017548  00000+0  51296-3 0  9991,2 55015  97.3641  19.0546 0008253 154.2904 205.8751 15.35311526159012
OBJECT H,1 55016U 23001H   25316.23812206  .00079913  00000+0  23197-2 0  9996,2 55016  97.3490  15.4749 0007968 160.9771 199.1772 15.35169167158860
KSF3-B,1 55019U 23001L   25316.38154678  .00796793  00000+0  41344-2 0  9993,2 55019  97.3487  32.5879 0003397   4.8666 355.2633 15.78899479159959
LYNK TOWER 4,1 55034U 23001AB  25316.13188882  .00011336  00000+0  40061-3 0  9996,2 55034  97.3536  12.2947 0009538 162.7300 197.4266 15.29313114158606
UMBRA-05,1 55036U 23001AD  25316.15225511  .01265783  00000+0  42570-2 0  9995,2 55036  97.3402  17.2047 0005633 304.1764  55.8973 15.87556079158935
SKYKRAFT-1,1 55041U 23001AJ  25316.28717490  .00181060  00000+0  34387-2 0  9998,2 55041  97.3520  22.4667 0007359 134.4608 225.7246 15.47583715159302
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25316.33426396  .00088613  00000+0  34605-2 0  9993,2 55045  97.3642  17.4813 0009137 129.2222 230.9829 15.25491184159149
LYNK TOWER 3,1 55046U 23001AP  25316.14284420  .00015401  00000+0  52306-3 0  9997,2 55046  97.3541  12.9348 0009355 165.1992 194.9524 15.30535795158644
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25316.25073075  .00019567  00000+0  74685-3 0  9993,2 55047  97.3357  16.2869 0009512 100.2335 259.9977 15.26649999159205
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25316.24966498  .00021367  00000+0  72042-3 0  9999,2 55048  97.2207   9.8179 0006727 147.4736 212.6921 15.30720937159183
ICEYE-X21,1 55049U 23001AS  25316.30125657  .00292872  00000+0  43260-2 0  9991,2 55049  97.3580  25.2393 0012665 129.1816 231.0565 15.54238367159460
ION SCV-008,1 55051U 23001AU  25316.26364858  .00011184  00000+0  44897-3 0  9990,2 55051  97.5787  44.4699 0017134  59.2105 301.0816 15.25007444158235
EOSSAT-1,1 55053U 23001AW  25316.10941261  .00011542  00000+0  39911-3 0  9993,2 55053  97.3567  13.6881 0010462 162.6426 197.5174 15.30009066158686
SKYKRAFT-1A,1 55054U 23001AX  25316.10285270  .00008068  00000+0  31227-3 0  9996,2 55054  97.3556  11.8296 0010496 171.0027 189.1402 15.26403099158571
VIGORIDE-5,1 55056U 23001AZ  25316.16113598  .00049248  00000+0  10822-2 0  9999,2 55056  97.3519  18.0027 0005528 152.4201 207.7342 15.43845606158999
SKYKRAFT-1B,1 55058U 23001BB  25316.16346537  .00305101  00000+0  12252-2 0  9994,2 55058  97.3410  31.9045 0001756 146.1873 213.9510 15.85693486159922
ION SCV-007,1 55060U 23001BD  25316.13513654  .00000928  00000+0  13803-3 0  9993,2 55060  97.9323  18.1363 0011512 322.2271  37.8130 14.77257767154209
SKYKRAFT-1C,1 55061U 23001BE  25316.16361473  .00005859  00000+0  25034-3 0  9994,2 55061  97.3534   9.4550 0010746 182.8978 177.2199 15.23187978158421
ICEYE-X27,1 55062U 23001BF  25316.14910967  .01575583  18291-2  17103-2 0  9999,2 55062  97.3311  30.5132 0003012 246.7704 113.3263 16.10366338159803
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25316.23924962  .00398591  00000+0  34946-2 0  9992,2 55064  97.2078  19.5593 0003910  89.3388 270.8322 15.67628413160272
YAM-5,1 55076U 23001BV  25316.15673160  .00015538  00000+0  48811-3 0  9991,2 55076  97.3530  15.0056 0010481 160.8140 199.3500 15.33034137158790
OBJECT CA,1 55081U 23001CA  25316.22093569  .00216313  00000+0  11920-2 0  9998,2 55081  97.3454  32.1770 0002797 119.5773 240.5773 15.79081369159924
GAMA-ALPHA,1 55084U 23001CD  25316.14061759  .00141935  00000+0  10871-2 0  9999,2 55084  97.3523  30.1578 0004278 125.8142 234.3519 15.71679488159807
KSF3-A,1 55086U 23001CF  25316.28837940  .00531500  00000+0  26527-2 0  9995,2 55086  97.3508  32.6912 0002397 283.2884  76.8116 15.80458057159958
HUYGENS,1 55093U 23001CN  25316.27741300  .00047529  00000+0  13772-2 0  9997,2 55093  97.3559  18.5464 0011851 138.1162 222.0990 15.35340388159030
KUWAITSAT-1,1 55103U 23001CY  25316.12984447  .00026582  00000+0  67667-3 0  9993,2 55103  97.3560  19.7536 0011227 138.2510 221.9595 15.39490353159088
SHARJAHSAT-1,1 55104U 23001CZ  25316.29839122  .00094980  00000+0  23649-2 0  9999,2 55104  97.3511  18.0731 0007543 159.1779 200.9776 15.39865037159015
AAC-AIS-SAT1,1 55107U 23001DC  25316.25964892  .00009866  00000+0  10440-2 0  9995,2 55107  97.9426  27.0642 0008777 273.8944  86.1269 14.89349951145964
ASTROCAST-0402,1 55109U 23001DE  25316.18793786  .00012911  00000+0  53606-3 0  9998,2 55109  97.5678  41.7979 0003912 286.8550  73.2257 15.23965225111436
ASTROCAST-0401,1 55110U 23001DF  25316.20300754  .00010958  00000+0  45593-3 0  9997,2 55110  97.5668  41.8134 0007520 246.0534 113.9916 15.23918266158113
ASTROCAST-0403,1 55111U 23001DG  25316.21272997  .00025325  00000+0  10285-2 0  9999,2 55111  97.5723  42.1997 0006241  33.7882 326.3752 15.24550131111439
ASTROCAST-0404,1 55112U 23001DH  25316.23952945  .00019115  00000+0  79299-3 0  9991,2 55112  97.5761  42.6159 0008144  49.7481 310.4467 15.23880955111440
