Satellite Name,TLE Line 1,TLE Line 2
EOSSAT-1,1 55053U 23001AW  25334.15742970  .00009647  00000+0  32977-3 0  9992,2 55053  97.3544  31.5593 0011605 106.0549 254.1971 15.30420516161448
SKYKRAFT-1A,1 55054U 23001AX  25334.12880168  .00006427  00000+0  24719-3 0  9990,2 55054  97.3536  29.5774 0011762 112.7544 247.4939 15.26682234161329
VIGORIDE-5,1 55056U 23001AZ  25334.10514632  .00033221  00000+0  69594-3 0  9992,2 55056  97.3503  36.1549 0006173 100.2847 259.9098 15.45340926161769
SKYKRAFT-1B,1 55058U 23001BB  25333.81477737  .00667821  20847-3  12137-2 0  9999,2 55058  97.3326  51.0510 0002475 307.5509  52.5545 16.01501188162730
ION SCV-007,1 55060U 23001BD  25334.15213462  .00000685  00000+0  10370-3 0  9995,2 55060  97.9299  35.8515 0011062 257.6093 102.3879 14.77294012156865
SKYKRAFT-1C,1 55061U 23001BE  25334.09671182  .00004800  00000+0  20434-3 0  9991,2 55061  97.3513  27.0184 0012252 123.7804 236.4602 15.23390319161159
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25334.14714755  .00150646  00000+0  11078-2 0  9997,2 55064  97.2038  38.0072 0002751  13.7485 346.3853 15.72629885163087
YAM-5,1 55076U 23001BV  25334.10293235  .00013792  00000+0  42592-3 0  9997,2 55076  97.3511  32.8522 0011416 103.0161 257.2356 15.33596389161547
OBJECT CA,1 55081U 23001CA  25334.17153260  .00274386  00000+0  10191-2 0  9990,2 55081  97.3398  51.3850 0001484  49.6274 310.5127 15.87382527162760
GAMA-ALPHA,1 55084U 23001CD  25333.74219506  .00182673  00000+0  10750-2 0  9999,2 55084  97.3503  48.7818 0002214  43.3267 316.8173 15.77697896162576
KSF3-A,1 55086U 23001CF  25334.18132876  .00704574  21896-3  16340-2 0  9995,2 55086  97.3408  51.9945 0005649 303.0346  57.0387 15.97135513162798
HUYGENS,1 55093U 23001CN  25334.13255029  .00013109  00000+0  37779-3 0  9991,2 55093  97.3543  36.3697 0012017  82.3769 277.8839 15.35786948161777
KUWAITSAT-1,1 55103U 23001CY  25334.12856558  .00021379  00000+0  52889-3 0  9993,2 55103  97.3541  37.8415 0011403  80.8701 279.3835 15.40404234161851
SHARJAHSAT-1,1 55104U 23001CZ  25334.16349878  .00022274  00000+0  54597-3 0  9993,2 55104  97.3491  36.0232 0008262 103.5279 256.6889 15.40709401161767
AAC-AIS-SAT1,1 55107U 23001DC  25334.19566884  .00006976  00000+0  73441-3 0  9997,2 55107  97.9415  45.0690 0009396 209.9516 150.1164 14.89668925148636
ASTROCAST-0402,1 55109U 23001DE  25333.71626657  .00009603  00000+0  39436-3 0  9997,2 55109  97.5676  59.4937 0004636 209.3421 150.7556 15.24412661114107
ASTROCAST-0401,1 55110U 23001DF  25333.79793481  .00008103  00000+0  33412-3 0  9999,2 55110  97.5665  59.5705 0008777 179.1522 180.9731 15.24305323160799
ASTROCAST-0403,1 55111U 23001DG  25333.79869110  .00010343  00000+0  41503-3 0  9992,2 55111  97.5723  59.9837 0004805 329.9103  30.1858 15.25169963114113
ASTROCAST-0404,1 55112U 23001DH  25334.03197082  .00022193  00000+0  90789-3 0  9999,2 55112  97.5756  60.5935 0006693 350.6560   9.4551 15.24329727114150
