Satellite Name,TLE Line 1,TLE Line 2
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25279.49519661  .00014172  00000+0  49873-3 0  9992,2 55048  97.2276 334.0814 0004526 294.9430  65.1340 15.29425357153560
ICEYE-X21,1 55049U 23001AS  25279.47702043  .00045596  00000+0  82715-3 0  9995,2 55049  97.3633 347.5554 0014372 260.8596  99.1029 15.49352290153753
ION SCV-008,1 55051U 23001AU  25279.50976897  .00008506  00000+0  35029-3 0  9998,2 55051  97.5811   7.2900 0016451 180.5355 179.5867 15.24245484152630
EOSSAT-1,1 55053U 23001AW  25279.40960368  .00008199  00000+0  29155-3 0  9996,2 55053  97.3629 337.3632 0008528 307.8934  52.1534 15.29215542153072
SKYKRAFT-1A,1 55054U 23001AX  25279.38511079  .00005964  00000+0  23546-3 0  9990,2 55054  97.3621 335.6827 0009143 315.9784  44.0725 15.25867359152974
VIGORIDE-5,1 55056U 23001AZ  25279.44490868  .00032289  00000+0  77633-3 0  9997,2 55056  97.3601 340.9581 0002818 291.1106  68.9839 15.41250235153334
SKYKRAFT-1B,1 55058U 23001BB  25279.49032506  .00126735  00000+0  10159-2 0  9994,2 55058  97.3513 352.9936 0005068 237.8056 122.2715 15.70627780154148
ION SCV-007,1 55060U 23001BD  25279.15150443  .00000987  00000+0  14643-3 0  9994,2 55060  97.9377 341.7586 0013797  78.0942 282.1814 14.77189853148744
SKYKRAFT-1C,1 55061U 23001BE  25279.43589987  .00004767  00000+0  20670-3 0  9992,2 55061  97.3599 333.4815 0009981 328.3270  31.7365 15.22794953152831
ICEYE-X27,1 55062U 23001BF  25279.14082654  .00180941  00000+0  11939-2 0  9996,2 55062  97.3535 350.6595 0002811 245.2962 114.8011 15.75081274153934
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25279.50049692  .00070820  00000+0  87610-3 0  9997,2 55064  97.2167 342.0597 0004916 204.3523 155.7503 15.59864235154535
YAM-5,1 55076U 23001BV  25279.39509179  .00011189  00000+0  36468-3 0  9996,2 55076  97.3597 338.4776 0008729 304.1693  55.8720 15.31949621153169
OBJECT CA,1 55081U 23001CA  25279.45828696  .00091336  00000+0  80013-3 0  9994,2 55081  97.3536 353.3768 0004941 236.1168 123.9624 15.68579661154140
GAMA-ALPHA,1 55084U 23001CD  25279.42412694  .00078870  00000+0  85605-3 0  9991,2 55084  97.3582 351.7325 0005371 234.3368 125.7391 15.63237917154056
KSF3-D,1 55085U 23001CE  25279.38282193  .01401869  12719-2  17775-2 0  9990,2 55085  97.3483 356.7446 0009292 261.4363  98.5866 16.07688317154381
KSF3-A,1 55086U 23001CF  25279.52212214  .00120072  00000+0  13284-2 0  9995,2 55086  97.3613 354.0158 0004108 199.0111 161.0995 15.62610826154183
HUYGENS,1 55093U 23001CN  25279.50604186  .00010049  00000+0  30430-3 0  9999,2 55093  97.3621 341.8654 0009164 274.2922  85.7273 15.34326089153395
KUWAITSAT-1,1 55103U 23001CY  25279.44927382  .00016005  00000+0  43276-3 0  9990,2 55103  97.3624 342.9514 0009095 274.7639  85.2568 15.37759846153442
SHARJAHSAT-1,1 55104U 23001CZ  25279.42977785  .00017774  00000+0  47644-3 0  9998,2 55104  97.3578 341.0888 0005913 307.5333  52.5374 15.38030524153343
AAC-AIS-SAT1,1 55107U 23001DC  25279.50219941  .00006421  00000+0  69177-3 0  9995,2 55107  97.9480 350.1832 0010554  41.9807 318.2216 14.88755817140498
ASTROCAST-0402,1 55109U 23001DE  25279.20999181  .00009548  00000+0  40787-3 0  9994,2 55109  97.5712   4.5072 0006473  65.2914 294.8996 15.23071559105807
ASTROCAST-0401,1 55110U 23001DF  25279.48838602  .00008919  00000+0  38027-3 0  9991,2 55110  97.5700   4.7910 0009298  27.5410 332.6317 15.23139544152527
ASTROCAST-0403,1 55111U 23001DG  25279.50672740  .00010933  00000+0  46337-3 0  9996,2 55111  97.5760   5.1381 0006835 143.5108 216.6595 15.23298780105848
ASTROCAST-0404,1 55112U 23001DH  25279.19471899  .00007951  00000+0  34077-3 0  9998,2 55112  97.5791   5.2197 0008081 161.7068 198.4461 15.23007902105800
