Satellite Name,TLE Line 1,TLE Line 2
SKYKRAFT-1B,1 55058U 23001BB  25269.73299921  .00128502  00000+0  11694-2 0  9995,2 55058  97.3524 342.7560 0004368 266.1149  93.9612 15.67524672152612
ION SCV-007,1 55060U 23001BD  25269.73595518  .00001117  00000+0  16495-3 0  9996,2 55060  97.9388 332.4936 0013745 105.5002 254.7727 14.77163514147358
SKYKRAFT-1C,1 55061U 23001BE  25269.71028779  .00006095  00000+0  26440-3 0  9996,2 55061  97.3606 323.9536 0010929   4.1474 355.9851 15.22654895151350
ICEYE-X27,1 55062U 23001BF  25269.72500649  .00178676  00000+0  14200-2 0  9994,2 55062  97.3540 340.7230 0001002 246.3464 113.7694 15.70692405152456
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25269.93648769  .00076558  00000+0  10147-2 0  9997,2 55064  97.2177 332.3541 0004370 236.0465 124.0376 15.58012381153046
YAM-5,1 55076U 23001BV  25269.72687749  .00015227  00000+0  50069-3 0  9992,2 55076  97.3598 328.8751 0009429 342.8125  17.2795 15.31584727151684
OBJECT CA,1 55081U 23001CA  25269.94578846  .00106049  00000+0  10220-2 0  9996,2 55081  97.3543 343.4175 0004306 267.5265  92.5502 15.66169198152659
GAMA-ALPHA,1 55084U 23001CD  25269.75203279  .00086800  00000+0  10196-2 0  9997,2 55084  97.3589 341.6784 0004808 269.3505  90.7201 15.61165645152544
KSF3-D,1 55085U 23001CE  25269.54466683  .00540626  11235-3  19190-2 0  9995,2 55085  97.3483 345.9989 0006432 251.3968 108.6606 15.88935926152815
KSF3-A,1 55086U 23001CF  25269.97178744  .00092687  00000+0  11462-2 0  9998,2 55086  97.3616 344.1001 0002693 208.3578 151.7533 15.59802416152693
HUYGENS,1 55093U 23001CN  25269.91818338  .00013192  00000+0  40237-3 0  9997,2 55093  97.3625 332.3049 0009362 314.5628  45.4849 15.34022056151929
KUWAITSAT-1,1 55103U 23001CY  25269.88216414  .00025822  00000+0  70815-3 0  9990,2 55103  97.3627 333.3636 0009341 314.9091  45.1395 15.37219982151978
SHARJAHSAT-1,1 55104U 23001CZ  25269.92931050  .00024912  00000+0  67840-3 0  9999,2 55104  97.3582 331.5691 0006519 348.0418  12.0671 15.37468221151887
AAC-AIS-SAT1,1 55107U 23001DC  25269.95753115  .00009558  00000+0  10318-2 0  9995,2 55107  97.9482 340.6092 0011133  71.2965 288.9459 14.88532224139076
ASTROCAST-0402,1 55109U 23001DE  25269.94565278  .00010862  00000+0  46736-3 0  9991,2 55109  97.5700 355.1714 0006847  91.2620 268.9401 15.22786953104396
ASTROCAST-0401,1 55110U 23001DF  25269.69882342  .00012314  00000+0  52813-3 0  9996,2 55110  97.5694 354.9263 0009927  58.7940 301.4267 15.22839363151031
ASTROCAST-0403,1 55111U 23001DG  25269.71804034  .00014194  00000+0  60643-3 0  9990,2 55111  97.5753 355.2646 0006199 174.1312 185.9998 15.22961499104356
ASTROCAST-0404,1 55112U 23001DH  25269.79874040  .00009835  00000+0  42356-3 0  9990,2 55112  97.5782 355.7417 0007364 193.6039 166.5000 15.22780520104372
