Satellite Name,TLE Line 1,TLE Line 2
STAR VIBE,1 55009U 23001A   25310.96942422  .00016560  00000+0  48282-3 0  9998,2 55009  97.3511  10.2305 0006613 182.3791 177.7423 15.35418470158042
MENUT,1 55010U 23001B   25310.91787531  .00044210  00000+0  12117-2 0  9993,2 55010  97.3573  10.6195 0006044 179.7680 180.3569 15.37148911158018
BRO-8,1 55011U 23001C   25310.90598956  .00031233  00000+0  90375-3 0  9998,2 55011  97.3574   9.6765 0007431 195.9664 164.1347 15.35520570157942
CONNECTA T1.2,1 55012U 23001D   25310.64620540  .00018984  00000+0  49400-3 0  9996,2 55012  97.3612  14.1561 0008000 171.5132 188.6250 15.38916965158208
BIRKELAND,1 55015U 23001G   25310.99783477  .00011699  00000+0  34501-3 0  9998,2 55015  97.3649  13.7811 0007902 171.6958 188.4418 15.35132508158205
OBJECT H,1 55016U 23001H   25310.95792192  .00015744  00000+0  46630-3 0  9990,2 55016  97.3498  10.2134 0007566 178.7229 181.4035 15.34927229158055
KSF3-B,1 55019U 23001L   25310.98656767  .00304223  00000+0  20316-2 0  9998,2 55019  97.3515  26.8659 0002393  66.6836 293.4680 15.74457419159105
LYNK TOWER 4,1 55034U 23001AB  25310.63543644  .00012321  00000+0  43701-3 0  9995,2 55034  97.3547   6.8622 0008984 181.4824 178.6391 15.29178003157762
UMBRA-05,1 55036U 23001AD  25310.14471372  .00561937  00000+0  30867-2 0  9991,2 55036  97.3449  10.7881 0002766 295.4004  64.6976 15.78238782157986
SKYKRAFT-1,1 55041U 23001AJ  25310.98416663  .00034591  00000+0  68258-3 0  9998,2 55041  97.3530  17.0814 0007199 151.6750 208.4893 15.47074106158481
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25310.95495657  .00018035  00000+0  71856-3 0  9992,2 55045  97.3652  12.1883 0008932 145.7252 214.4564 15.25240847158327
LYNK TOWER 3,1 55046U 23001AP  25310.58530693  .00017693  00000+0  60392-3 0  9994,2 55046  97.3549   7.4316 0008870 184.5818 175.5343 15.30346970157793
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25310.94124229  .00017773  00000+0  68275-3 0  9996,2 55047  97.3364  11.0732 0009473 116.3840 243.8372 15.26455809158395
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25310.95424116  .00018900  00000+0  64198-3 0  9999,2 55048  97.2213   4.6677 0006363 163.7995 196.3451 15.30508136158371
ICEYE-X21,1 55049U 23001AS  25310.95578803  .00055099  00000+0  86709-3 0  9995,2 55049  97.3590  19.7534 0013399 149.5105 210.6930 15.53323552158635
ION SCV-008,1 55051U 23001AU  25310.68612016  .00011183  00000+0  45058-3 0  9991,2 55051  97.5800  38.8259 0017411  77.5613 282.7571 15.24881418157383
EOSSAT-1,1 55053U 23001AW  25310.68087263  .00011794  00000+0  40947-3 0  9993,2 55053  97.3574   8.3148 0009930 181.0899 179.0322 15.29878546157851
SKYKRAFT-1A,1 55054U 23001AX  25310.59601163  .00008005  00000+0  31073-3 0  9996,2 55054  97.3565   6.4091 0009970 190.2716 169.8321 15.26313408157733
VIGORIDE-5,1 55056U 23001AZ  25310.58601644  .00042560  00000+0  95334-3 0  9995,2 55056  97.3533  12.3726 0004982 167.4667 192.6706 15.43310366158135
SKYKRAFT-1B,1 55058U 23001BB  25310.66745612  .00279862  00000+0  13158-2 0  9990,2 55058  97.3435  26.0178 0002831 164.3914 195.7442 15.82403083159058
ION SCV-007,1 55060U 23001BD  25310.64866066  .00000880  00000+0  13127-3 0  9997,2 55060  97.9330  12.7410 0011855 341.1157  18.9612 14.77246690153390
SKYKRAFT-1C,1 55061U 23001BE  25310.57950559  .00005942  00000+0  25441-3 0  9997,2 55061  97.3542   3.9869 0010196 203.1734 156.9045 15.23121484157577
ICEYE-X27,1 55062U 23001BF  25310.65799258  .00830251  31836-3  18036-2 0  9999,2 55062  97.3403  24.4640 0003700 228.1678 131.9284 15.98366239158925
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25310.93843233  .00094945  00000+0  91693-3 0  9993,2 55064  97.2090  14.1246 0004372 108.4427 251.7309 15.66152258159440
YAM-5,1 55076U 23001BV  25310.41240737  .00016473  00000+0  52047-3 0  9999,2 55076  97.3541   9.2967 0009978 180.3193 179.8044 15.32842404157914
OBJECT CA,1 55081U 23001CA  25310.95775807  .00158256  00000+0  96042-3 0  9994,2 55081  97.3476  26.5856 0003627 142.0154 218.1368 15.77062284159099
GAMA-ALPHA,1 55084U 23001CD  25310.66225137  .00133868  00000+0  10982-2 0  9991,2 55084  97.3533  24.3958 0004745 143.6761 216.4824 15.70047666158949
KSF3-A,1 55086U 23001CF  25310.96325469  .00399971  00000+0  24183-2 0  9992,2 55086  97.3535  27.0262 0001630 267.4278  92.6801 15.76492088159116
HUYGENS,1 55093U 23001CN  25310.99789073  .00014164  00000+0  41641-3 0  9995,2 55093  97.3567  13.2788 0011564 155.4690 204.7106 15.35146340158227
KUWAITSAT-1,1 55103U 23001CY  25310.14930611  .00024444  00000+0  62952-3 0  9990,2 55103  97.3576  13.7498 0010927 158.2596 201.9115 15.39155052158166
SHARJAHSAT-1,1 55104U 23001CZ  25310.96908696  .00026811  00000+0  68271-3 0  9999,2 55104  97.3519  12.7234 0007210 177.3579 182.7706 15.39518056158197
AAC-AIS-SAT1,1 55107U 23001DC  25310.95189612  .00009889  00000+0  10490-2 0  9995,2 55107  97.9440  21.7383 0008571 293.9443  66.0876 14.89250255145174
ASTROCAST-0402,1 55109U 23001DE  25310.67221149  .00013650  00000+0  56908-3 0  9994,2 55109  97.5692  36.2343 0003994 314.2923  45.7986 15.23811707110590
ASTROCAST-0401,1 55110U 23001DF  25310.68715441  .00011708  00000+0  48875-3 0  9996,2 55110  97.5684  36.2496 0007334 268.3691  91.6706 15.23790692157270
ASTROCAST-0403,1 55111U 23001DG  25310.83029375  .00018622  00000+0  76275-3 0  9995,2 55111  97.5739  36.7622 0006609  51.0176 309.1649 15.24325606110617
ASTROCAST-0404,1 55112U 23001DH  25310.52649195  .00011863  00000+0  49582-3 0  9991,2 55112  97.5776  36.8467 0008474  66.9085 293.3045 15.23736741110577
