Satellite Name,TLE Line 1,TLE Line 2
ICEYE-X21,1 55049U 23001AS  25333.15453131  .00050313  00000+0  69887-3 0  9990,2 55049  97.3566  42.5832 0011274  64.3269 295.9149 15.56791793162089
ION SCV-008,1 55051U 23001AU  25333.19017206  .00008306  00000+0  33111-3 0  9992,2 55051  97.5786  61.6070 0015859   2.1382 357.9921 15.25355028160812
EOSSAT-1,1 55053U 23001AW  25333.11128263  .00009324  00000+0  31902-3 0  9999,2 55053  97.3540  30.5232 0011599 109.3708 250.8788 15.30399694161281
SKYKRAFT-1A,1 55054U 23001AX  25333.14564134  .00005957  00000+0  22942-3 0  9996,2 55054  97.3538  28.6093 0011720 115.9013 244.3435 15.26668967161172
VIGORIDE-5,1 55056U 23001AZ  25333.06907551  .00031045  00000+0  65215-3 0  9990,2 55056  97.3502  35.1061 0006167 103.5220 256.6717 15.45273481161606
SKYKRAFT-1B,1 55058U 23001BB  25333.18977860  .00589181  15779-3  11194-2 0  9993,2 55058  97.3325  50.3654 0002159 306.8045  53.3036 16.00717511162637
ION SCV-007,1 55060U 23001BD  25333.13614725  .00000650  00000+0  98713-4 0  9999,2 55060  97.9300  34.8526 0011037 261.2408  98.7552 14.77292195156712
SKYKRAFT-1C,1 55061U 23001BE  25333.11142964  .00004450  00000+0  18972-3 0  9999,2 55061  97.3513  26.0533 0012208 126.8229 233.4130 15.23380677161005
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25333.19260288  .00141965  00000+0  10574-2 0  9992,2 55064  97.2039  37.0210 0002761  16.9617 343.1738 15.72351828162933
YAM-5,1 55076U 23001BV  25333.12419661  .00012805  00000+0  39600-3 0  9991,2 55076  97.3509  31.8786 0011395 106.0789 254.1709 15.33568857161390
OBJECT CA,1 55081U 23001CA  25333.16272582  .00243713  00000+0  93251-3 0  9996,2 55081  97.3406  50.2997 0001435  54.1849 305.9555 15.86843662162602
GAMA-ALPHA,1 55084U 23001CD  25333.17132323  .00171756  00000+0  10209-2 0  9996,2 55084  97.3497  48.1748 0002215  48.0510 312.0944 15.77500851162486
KSF3-A,1 55086U 23001CF  25333.17840242  .00660971  18726-3  16526-2 0  9992,2 55086  97.3414  50.9001 0005304 300.0870  59.9879 15.95743395162635
HUYGENS,1 55093U 23001CN  25333.15521028  .00011224  00000+0  32411-3 0  9991,2 55093  97.3541  35.3937 0012062  85.4260 274.8361 15.35761548161621
KUWAITSAT-1,1 55103U 23001CY  25333.15414828  .00021282  00000+0  52718-3 0  9999,2 55103  97.3539  36.8618 0011420  83.9475 276.3072 15.40365627161709
SHARJAHSAT-1,1 55104U 23001CZ  25333.12432361  .00020614  00000+0  50629-3 0  9996,2 55104  97.3490  34.9785 0008256 106.8479 253.3673 15.40663828161607
AAC-AIS-SAT1,1 55107U 23001DC  25333.18810962  .00006295  00000+0  66361-3 0  9991,2 55107  97.9415  44.0575 0009312 213.4420 146.6210 14.89654837148481
ASTROCAST-0402,1 55109U 23001DE  25333.19113696  .00010484  00000+0  43037-3 0  9994,2 55109  97.5675  58.9632 0004627 211.2561 148.8402 15.24402478114023
ASTROCAST-0401,1 55110U 23001DF  25333.20712214  .00008693  00000+0  35831-3 0  9991,2 55110  97.5663  58.9740 0008739 181.2086 178.9132 15.24295870160704
ASTROCAST-0403,1 55111U 23001DG  25333.20821333  .00011643  00000+0  46689-3 0  9997,2 55111  97.5723  59.3864 0004827 332.5172  27.5809 15.25159153114023
ASTROCAST-0404,1 55112U 23001DH  25333.17858267  .00020550  00000+0  84200-3 0  9998,2 55112  97.5757  59.7306 0006752 353.3871   6.7276 15.24292628114023
